"DateTime","Number of sales","Sales USD"
"2022-05-21 00:00:00",7343,636207231.89
"2022-05-22 00:00:00",7044,619628128.91
"2022-05-23 00:00:00",6869,600680630.12
"2022-05-24 00:00:00",6555,565219732.63
"2022-05-25 00:00:00",6211,533951662.43
"2022-05-26 00:00:00",6018,516518801.66
"2022-05-27 00:00:00",5935,500987885.94
"2022-05-28 00:00:00",5789,480866761.57
"2022-05-29 00:00:00",5563,443934239.99
"2022-05-30 00:00:00",5280,400067971.64
"2022-05-31 00:00:00",4646,322978808.09
"2022-06-01 00:00:00",4376,297507819.35
"2022-06-02 00:00:00",4159,276228913.32
"2022-06-03 00:00:00",3798,235134092.62
"2022-06-04 00:00:00",3698,224622237.05
"2022-06-05 00:00:00",3578,215136849.04
"2022-06-06 00:00:00",3492,210299129.3
"2022-06-07 00:00:00",3456,209308230.61
"2022-06-08 00:00:00",3273,196795560.42
"2022-06-09 00:00:00",3010,178451537.44
"2022-06-10 00:00:00",2879,168504152.41
"2022-06-11 00:00:00",2732,161090100.22
"2022-06-12 00:00:00",2590,150879883.19
"2022-06-13 00:00:00",2844,155827392.81
"2022-06-14 00:00:00",3020,160317139.94
"2022-06-15 00:00:00",3088,160150689.49
"2022-06-16 00:00:00",3110,159870952.15
"2022-06-17 00:00:00",3118,156780530.67
"2022-06-18 00:00:00",3135,152690214.45
"2022-06-19 00:00:00",3171,152012719.76
"2022-06-20 00:00:00",3199,151158383.86
"2022-06-21 00:00:00",3211,151842561.66
"2022-06-22 00:00:00",3180,151442908.47
"2022-06-23 00:00:00",3173,150274188.7
"2022-06-24 00:00:00",3187,149059129.86
"2022-06-25 00:00:00",3146,144510222.62
"2022-06-26 00:00:00",3112,143348377.03
"2022-06-27 00:00:00",3147,145476976.08
"2022-06-28 00:00:00",3164,146175430.29
"2022-06-29 00:00:00",3164,144474782.68
"2022-06-30 00:00:00",3136,137995908.29
"2022-07-01 00:00:00",3084,132830208.36
"2022-07-02 00:00:00",3074,131162344.92
"2022-07-03 00:00:00",3067,129216476.65
"2022-07-04 00:00:00",3061,128234825.88
"2022-07-05 00:00:00",3082,127731392.38
"2022-07-06 00:00:00",3104,125032512.97
"2022-07-07 00:00:00",3156,124236510.01
"2022-07-08 00:00:00",3189,126052265.13
"2022-07-09 00:00:00",3324,126443829.96
"2022-07-10 00:00:00",3396,127540987.87
"2022-07-11 00:00:00",3404,126422829.04
"2022-07-12 00:00:00",3428,126337582.57
"2022-07-13 00:00:00",3185,119685929.19
"2022-07-14 00:00:00",3021,114319471.95
"2022-07-15 00:00:00",2907,110975892.62
"2022-07-16 00:00:00",2864,108957212.87
"2022-07-17 00:00:00",2824,108037975.17
"2022-07-18 00:00:00",2776,107487425.01
"2022-07-19 00:00:00",2746,107138737.91
"2022-07-20 00:00:00",2694,105976416.65
"2022-07-21 00:00:00",2693,106693193.38
"2022-07-22 00:00:00",2688,106971204.64
"2022-07-23 00:00:00",2679,107255897.54
"2022-07-24 00:00:00",2641,106371945.03
"2022-07-25 00:00:00",2643,106736903.89
"2022-07-26 00:00:00",2636,105907074.85
"2022-07-27 00:00:00",2632,103934604.04
"2022-07-28 00:00:00",2615,102536582.5
"2022-07-29 00:00:00",2627,104126756.06
"2022-07-30 00:00:00",2588,103225091.5
"2022-07-31 00:00:00",2539,100553329.4
"2022-08-01 00:00:00",2530,100920487.96
"2022-08-02 00:00:00",2520,100736196.38
"2022-08-03 00:00:00",2529,101007486.74
"2022-08-04 00:00:00",2550,102020836.52
"2022-08-05 00:00:00",2541,102197964.38
"2022-08-06 00:00:00",2465,98404810.66
"2022-08-07 00:00:00",2453,96343497.37
"2022-08-08 00:00:00",2304,93287592.79
"2022-08-09 00:00:00",2249,91426874.54
"2022-08-10 00:00:00",2265,93142144.38
"2022-08-11 00:00:00",2218,92942342.16
"2022-08-12 00:00:00",2180,91542553.32
"2022-08-13 00:00:00",2171,91368865.11
"2022-08-14 00:00:00",2186,91558050.91
"2022-08-15 00:00:00",2194,91833560.98
"2022-08-16 00:00:00",2230,93294638.45
"2022-08-17 00:00:00",2256,95208055.68
"2022-08-18 00:00:00",2241,94741645.69
"2022-08-19 00:00:00",2296,95197386.47
"2022-08-20 00:00:00",2329,94685614.49
"2022-08-21 00:00:00",2455,96978268.31
"2022-08-22 00:00:00",2511,98809173.97
"2022-08-23 00:00:00",2536,99559350.66
"2022-08-24 00:00:00",2627,102158155.69
"2022-08-25 00:00:00",2702,106345812
"2022-08-26 00:00:00",2747,108487720.01
"2022-08-27 00:00:00",2744,108500825.66
"2022-08-28 00:00:00",2715,106203938.08
"2022-08-29 00:00:00",2722,105267273.77
"2022-08-30 00:00:00",2745,106755779.53
"2022-08-31 00:00:00",2750,107296485.72
"2022-09-01 00:00:00",2737,106093691.14
"2022-09-02 00:00:00",2734,105774055.33
"2022-09-03 00:00:00",2678,103555528.32
"2022-09-04 00:00:00",2615,99905764.8
"2022-09-05 00:00:00",2614,99949949.43
"2022-09-06 00:00:00",2576,98256588
"2022-09-07 00:00:00",2594,98513835.83
"2022-09-08 00:00:00",2592,98347667.21
"2022-09-09 00:00:00",2550,96195123.62
"2022-09-10 00:00:00",2567,95071610.36
"2022-09-11 00:00:00",2578,95132219.16
"2022-09-12 00:00:00",2576,94530418.97
"2022-09-13 00:00:00",2590,94232412.61
"2022-09-14 00:00:00",2555,92409691.33
"2022-09-15 00:00:00",2542,90543277.91
"2022-09-16 00:00:00",2498,86626848.69
"2022-09-17 00:00:00",2511,85866520.16
"2022-09-18 00:00:00",2478,85027480.81
"2022-09-19 00:00:00",2430,83078563
"2022-09-20 00:00:00",2366,81248463.54
"2022-09-21 00:00:00",2343,79080883.84
"2022-09-22 00:00:00",2338,78126050.19
"2022-09-23 00:00:00",2257,75301308.59
"2022-09-24 00:00:00",2190,71423755.08
"2022-09-25 00:00:00",2153,69671495.83
"2022-09-26 00:00:00",2146,68697124.77
"2022-09-27 00:00:00",2131,68373961.33
"2022-09-28 00:00:00",2177,69059484.67
"2022-09-29 00:00:00",2177,67629017.77
"2022-09-30 00:00:00",2186,66432489.27
"2022-10-01 00:00:00",2211,67488132.02
"2022-10-02 00:00:00",2220,67058599.59
"2022-10-03 00:00:00",2229,67047692
"2022-10-04 00:00:00",2264,67931760.2
"2022-10-05 00:00:00",2259,67208669.34
"2022-10-06 00:00:00",2252,67855991.2
"2022-10-07 00:00:00",2217,66662127.16
"2022-10-08 00:00:00",2198,65328269.94
"2022-10-09 00:00:00",2197,64493511.74
"2022-10-10 00:00:00",2162,63662160.55
"2022-10-11 00:00:00",2166,63063747.72
"2022-10-12 00:00:00",2197,63430910.66
"2022-10-13 00:00:00",2221,63680795.94
"2022-10-14 00:00:00",2241,63958850.74
"2022-10-15 00:00:00",2211,63044852.8
"2022-10-16 00:00:00",2222,63685662.73
"2022-10-17 00:00:00",2194,62109738.02
"2022-10-18 00:00:00",2175,60984855.16
"2022-10-19 00:00:00",2161,60704891.49
"2022-10-20 00:00:00",2101,58779409.87
"2022-10-21 00:00:00",2081,59103582.27
"2022-10-22 00:00:00",2071,58542621.46
"2022-10-23 00:00:00",2054,57300486.32
"2022-10-24 00:00:00",2007,54871484.82
"2022-10-25 00:00:00",1993,54274814.61
"2022-10-26 00:00:00",2017,54496057.09
"2022-10-27 00:00:00",2027,54392623.6
"2022-10-28 00:00:00",1982,53298569.41
"2022-10-29 00:00:00",1967,53802731.97
"2022-10-30 00:00:00",1974,54128717.38
"2022-10-31 00:00:00",2031,56704658.95
"2022-11-01 00:00:00",2039,57678043.21
"2022-11-02 00:00:00",2068,59666606.89
"2022-11-03 00:00:00",2068,59476913.15
"2022-11-04 00:00:00",2105,61079506.11
"2022-11-05 00:00:00",2101,60166590.07
"2022-11-06 00:00:00",2119,60890853.36
"2022-11-07 00:00:00",2115,62241819.62
"2022-11-08 00:00:00",2134,63982587.01
"2022-11-09 00:00:00",2235,66530161.21
"2022-11-10 00:00:00",2354,70156668.31
"2022-11-11 00:00:00",2442,73452231.29
"2022-11-12 00:00:00",2441,74496295.59
"2022-11-13 00:00:00",2470,74998256.13
"2022-11-14 00:00:00",2601,78582460.73
"2022-11-15 00:00:00",2833,86029651.46
"2022-11-16 00:00:00",2999,89329628.5
"2022-11-17 00:00:00",3009,90286744.35
"2022-11-18 00:00:00",3036,90138054.22
"2022-11-19 00:00:00",3026,89564413.6
"2022-11-20 00:00:00",3024,88476831.35
"2022-11-21 00:00:00",3048,89546276.27
"2022-11-22 00:00:00",3097,90864101.38
"2022-11-23 00:00:00",3164,94297272.24
"2022-11-24 00:00:00",3398,97722640.14
"2022-11-25 00:00:00",3488,98413425.86
"2022-11-26 00:00:00",3849,106437450.64
"2022-11-27 00:00:00",4058,111345116.64
"2022-11-28 00:00:00",4145,113258474.22
"2022-11-29 00:00:00",4162,113041625.93
"2022-11-30 00:00:00",4138,111130571.37
"2022-12-01 00:00:00",4121,109956320.6
"2022-12-02 00:00:00",4119,108568922.25
"2022-12-03 00:00:00",4132,108909232.89
"2022-12-04 00:00:00",4150,108360116.17
"2022-12-05 00:00:00",4225,110092686.87
"2022-12-06 00:00:00",4348,112974738.41
"2022-12-07 00:00:00",4411,112594228.98
"2022-12-08 00:00:00",4440,113027243.22
"2022-12-09 00:00:00",4433,112538830.88
"2022-12-10 00:00:00",4565,114342688.69
"2022-12-11 19:11:23",4684,115431480.6
