DateTime,Cryptopunks,Azuki,Bored Ape Yacht Club,CloneX,Pudgy Penguins
2022-01-13,-0.005497631432984429,0.047260319029435616,0.0048977824715839,-0.0499527149218878,-0.0006083610231355507
2022-01-14,-0.007145179922132483,0.0192900069325439,0.008171666897624386,-0.02582740926140803,-0.000931463590940651
2022-01-15,-0.005493489783735761,0.03483041435367484,0.006677255530031623,-4.116818087240848e-05,0.0003286573393055381
2022-01-16,-0.017182071894846662,0.013515806903223737,0.014142515521104349,-0.010982200259224695,-0.002859945969905353
2022-01-17,-0.0038077210237036363,0.014360213823515489,6.253475733664082e-05,-0.028585310125507135,-0.002114250765345993
2022-01-18,-0.0055426270438009295,0.019980867758650378,0.0038286892417598306,-0.0037424651235730133,0.731292286236491
2022-01-19,-0.014440021888848187,0.028583775564611225,0.0032143312045724848,-0.0015177305790358142,0.15307454431599354
2022-01-20,-0.01136972964615901,0.18081443195382207,0.014023068499756652,-0.006021415973338384,0.06284321354045108
2022-01-21,-0.003984672846025106,0.1530584845496541,0.009175111395056001,0.010806654384332814,0.017020891602689492
2022-01-22,-0.01415817395237029,0.02006538110440892,0.013835108421716757,-0.015194450718308494,0.016773839011981373
2022-01-23,-0.06169613606233437,0.015969249105001637,0.005203316573030303,-0.0016785336428354336,0.01607270853772147
2022-01-24,-0.022312204175697348,0.009940926504585335,0.012724886310664596,-0.007591815186121731,0.02987670488584193
2022-01-25,-0.03758676332101174,0.03144095672296743,0.016999133718463844,-0.00888203621654382,0.0298195657425111
2022-01-26,0.011675587341070548,0.11637294623438188,0.02577562729503624,-0.039547378162533176,0.00991077085014358
2022-01-27,-0.001778723502991908,0.05887418269497924,0.004325441784574613,0.02435301120467659,0.005675804816872132
2022-01-28,-0.007968338293786181,0.02095608771593005,0.00813933340588413,0.025053383409403995,-0.002497498013188215
2022-01-29,-0.009292382539351718,0.018533303554364666,0.0061544496880416855,0.0677785775821591,0.0031509087157319815
2022-01-30,0.005598442639332735,0.030785735287463423,0.011388886679087662,0.035799734926024174,0.001661538265683049
2022-01-31,0.005554389375459934,0.037603512800742145,0.015051292468929,0.07925368293056634,0.00874390120229096
2022-02-01,-0.006932200214664785,0.10282203698259607,0.03885121595113117,0.04938591904228473,0.019635313227426066
2022-02-02,0.0003732171789094796,0.02438931904581776,0.01117742018342982,0.03413530010171284,0.009581615268008603
2022-02-03,-0.0039720915230422316,0.011055272024079743,0.0007778508905174064,0.018624590498034,-0.0013594753177468277
2022-02-04,-0.07416273185546518,0.016792475645591942,0.006948212033537793,0.023459773289306707,-0.007270707132426502
2022-02-05,0.04867395961944809,0.0075518094035420535,0.008831983682476174,0.010286301354638372,-0.14971788934169927
2022-02-06,0.0014997452546132717,0.0091928540268571,0.003002757067551709,0.013060254256116455,0.1315613128774329
2022-02-07,0.0017736583952159268,0.018428893496599708,0.004509623626124837,0.023141454154381513,0.0815465901308019
2022-02-08,0.0031717281861867175,0.005103610657502644,-0.011018401822148638,0.016175610045556343,-0.05964272570004925
2022-02-09,0.06703463911670471,0.008622941223421554,0.005903707292352234,0.02392111144232434,-0.02468226352039049
2022-02-10,-0.0017434730379021213,0.00794125029810644,0.003910029909048207,0.011548099195119343,-0.06851347875383229
2022-02-11,0.003607034584439228,0.45917449586581904,-0.0010336466078023632,0.013954751300418566,-0.03850314854684067
2022-02-12,0.17447863367125738,0.12265384788781875,0.00016485348933326094,0.010034212932084063,-0.025445584553717482
2022-02-13,-0.00044106574663860254,0.04413422202444073,0.0026365494664939426,0.01362062160156019,-0.010597565581696555
2022-02-14,0.0030198643013061854,0.03372490984656529,-0.0037385847336861566,0.0040678388922279485,-0.0058005138499928055
2022-02-15,-0.00033546941355233617,0.04553484934757823,-0.003954830680332866,0.009907744434174415,0.012752106810004715
2022-02-16,0.0008009462378446575,0.027863295646735287,0.008289446749368823,0.00884296115977068,0.01839532735869276
2022-02-17,-5.3065558070275465e-05,0.028515504755030507,-0.0018715288143275055,0.00450372104375063,0.011101185879558662
2022-02-18,0.0032441866483596815,0.04205325915324387,0.0068078448080546305,0.010774637216747207,-0.019269317357873517
2022-02-19,0.004792113150195787,0.11264949802872537,-0.01250705116359907,0.011050628719935451,-0.019996588157025985
2022-02-20,0.000745265057105593,0.10919513350752341,-0.0028867674714347924,0.009284676175147943,-0.003755649407300443
2022-02-21,0.013151696624119191,0.03531877960377883,-0.0020237675038941028,0.02102493889365431,0.02713420009312162
2022-02-22,0.012778669815055821,0.027471284087052128,0.004698681682214101,0.009733341940689533,0.002452685765985896
