"DateTime","Number of sales","Sales USD"
"2022-03-11 00:00:00",246,183268.21
"2022-03-12 00:00:00",233,187994.45
"2022-03-13 00:00:00",236,210423.79
"2022-03-14 00:00:00",263,261547.68
"2022-03-15 00:00:00",280,289701.38
"2022-03-16 00:00:00",342,389972.38
"2022-03-17 00:00:00",288,379744.95
"2022-03-18 00:00:00",279,378470.67
"2022-03-19 00:00:00",292,443860.55
"2022-03-20 00:00:00",386,535471.55
"2022-03-21 00:00:00",466,622699.64
"2022-03-22 00:00:00",479,628119.82
"2022-03-23 00:00:00",424,547768.24
"2022-03-24 00:00:00",424,517034.65
"2022-03-25 00:00:00",410,514687.86
"2022-03-26 00:00:00",419,471224.18
"2022-03-27 00:00:00",362,447587.31
"2022-03-28 00:00:00",385,431145.61
"2022-03-29 00:00:00",381,449134.49
"2022-03-30 00:00:00",417,533167.2
"2022-03-31 00:00:00",657,904506.55
"2022-04-01 00:00:00",1721,3369323.27
"2022-04-02 00:00:00",2085,4271424.7
"2022-04-03 00:00:00",3360,6429157.91
"2022-04-04 00:00:00",4502,8874461.44
"2022-04-05 00:00:00",6165,12686949.08
"2022-04-06 00:00:00",6472,13458965.03
"2022-04-07 00:00:00",6426,13562685.33
"2022-04-08 00:00:00",5506,11421415.42
"2022-04-09 00:00:00",5329,10953847.94
"2022-04-10 00:00:00",4177,9128745.71
"2022-04-11 00:00:00",3064,7019446.2
"2022-04-12 00:00:00",1457,3435555.53
"2022-04-13 00:00:00",1155,2627943.79
"2022-04-14 00:00:00",1012,2260667.76
"2022-04-15 00:00:00",976,2167444.1
"2022-04-16 00:00:00",818,1871576.58
"2022-04-17 00:00:00",708,1625189.53
"2022-04-18 00:00:00",650,1306437.09
"2022-04-19 00:00:00",635,1169233.2
"2022-04-20 00:00:00",754,1199532.93
"2022-04-21 00:00:00",1171,1772552.49
"2022-04-22 00:00:00",1129,1671534.26
"2022-04-23 00:00:00",1150,1564303.93
"2022-04-24 00:00:00",1227,1558946.91
"2022-04-25 00:00:00",1189,1524016.88
"2022-04-26 00:00:00",1200,1483051.85
"2022-04-27 00:00:00",1079,1494594.31
"2022-04-28 00:00:00",680,929739.21
"2022-04-29 00:00:00",649,881919.77
"2022-04-30 00:00:00",622,886731.44
"2022-05-01 00:00:00",576,896676.17
"2022-05-02 00:00:00",556,892235.28
"2022-05-03 00:00:00",509,911090.96
"2022-05-04 00:00:00",486,910101.41
"2022-05-05 00:00:00",461,852142.83
"2022-05-06 00:00:00",436,793870.46
"2022-05-07 00:00:00",395,751090.62
"2022-05-08 00:00:00",345,629405.96
"2022-05-09 00:00:00",338,619645.13
"2022-05-10 00:00:00",382,633177.21
"2022-05-11 00:00:00",363,585190.26
"2022-05-12 00:00:00",328,548814.64
"2022-05-13 00:00:00",341,544245.38
"2022-05-14 00:00:00",343,548016.43
"2022-05-15 00:00:00",315,525190.29
"2022-05-16 00:00:00",297,450194.04
"2022-05-17 00:00:00",237,346584.16
"2022-05-18 00:00:00",226,271494.77
"2022-05-19 00:00:00",204,238435.48
"2022-05-20 00:00:00",182,209525.98
"2022-05-21 00:00:00",169,183575.41
"2022-05-22 00:00:00",168,158938.15
"2022-05-23 00:00:00",160,169333.35
"2022-05-24 00:00:00",153,141694.68
"2022-05-25 00:00:00",146,148767.4
"2022-05-26 00:00:00",153,156391.84
"2022-05-27 00:00:00",185,194092.69
"2022-05-28 00:00:00",189,206975.61
"2022-05-29 00:00:00",185,196739.2
"2022-05-30 00:00:00",187,187179.89
"2022-05-31 00:00:00",182,194391.9
"2022-06-01 00:00:00",184,189369.04
"2022-06-02 00:00:00",178,190084.75
"2022-06-03 00:00:00",168,155417.67
"2022-06-04 00:00:00",156,132780.89
"2022-06-05 00:00:00",152,143989.78
"2022-06-06 00:00:00",135,130950.42
"2022-06-07 00:00:00",142,118559.03
"2022-06-08 00:00:00",145,108788.09
"2022-06-09 00:00:00",155,106836.32
"2022-06-10 00:00:00",136,108765.87
"2022-06-11 00:00:00",139,106487.07
"2022-06-12 00:00:00",145,105128.64
"2022-06-13 00:00:00",180,125407.98
"2022-06-14 00:00:00",186,134021.49
"2022-06-15 00:00:00",215,149150.91
"2022-06-16 00:00:00",211,143805.61
"2022-06-17 00:00:00",233,144781.12
"2022-06-18 00:00:00",235,151007.25
"2022-06-19 00:00:00",233,146681.39
"2022-06-20 00:00:00",215,127495
"2022-06-21 00:00:00",203,130072.27
"2022-06-22 00:00:00",197,125580.24
"2022-06-23 00:00:00",233,126705.13
"2022-06-24 00:00:00",212,123465.79
"2022-06-25 00:00:00",213,116272.31
"2022-06-26 00:00:00",215,119681.63
"2022-06-27 00:00:00",214,133275.35
"2022-06-28 00:00:00",258,133973.23
"2022-06-29 00:00:00",227,112311.58
"2022-06-30 00:00:00",205,115362.75
"2022-07-01 00:00:00",186,107539.8
"2022-07-02 00:00:00",191,109601.49
"2022-07-03 00:00:00",187,102626.95
"2022-07-04 00:00:00",181,91098.22
"2022-07-05 00:00:00",143,76902.25
"2022-07-06 00:00:00",177,88045.29
"2022-07-07 00:00:00",177,97375.36
"2022-07-08 00:00:00",272,188621.49
"2022-07-09 00:00:00",291,231238.36
"2022-07-10 00:00:00",315,275310.32
"2022-07-11 00:00:00",364,342332.02
"2022-07-12 00:00:00",395,405615.05
"2022-07-13 00:00:00",551,587152.18
"2022-07-14 00:00:00",724,747800.35
"2022-07-15 00:00:00",959,1230020.74
"2022-07-16 00:00:00",1049,1417969.28
"2022-07-17 00:00:00",1104,1546070.51
"2022-07-18 00:00:00",1109,1607493.75
"2022-07-19 00:00:00",1140,1658642.41
"2022-07-20 00:00:00",1098,1733607.51
"2022-07-21 00:00:00",1232,1804165.49
"2022-07-22 00:00:00",1400,1596362.91
"2022-07-23 00:00:00",1422,1532185.04
"2022-07-24 00:00:00",1466,1516042.25
"2022-07-25 00:00:00",1533,1527048.31
"2022-07-26 00:00:00",1523,1468947.9
"2022-07-27 00:00:00",1456,1245566.99
"2022-07-28 00:00:00",1192,1090044.96
"2022-07-29 00:00:00",777,821742.02
"2022-07-30 00:00:00",657,674749.42
"2022-07-31 00:00:00",554,552172.26
"2022-08-01 00:00:00",432,414993.13
"2022-08-02 00:00:00",420,398647.28
"2022-08-03 00:00:00",371,398123.3
"2022-08-04 00:00:00",334,323268.87
"2022-08-05 00:00:00",296,250935.01
"2022-08-06 00:00:00",296,259178.22
"2022-08-07 00:00:00",299,239789.9
"2022-08-08 00:00:00",505,410913.04
"2022-08-09 00:00:00",584,448910.26
"2022-08-10 00:00:00",641,601370.34
"2022-08-11 00:00:00",850,1162958.2
"2022-08-12 00:00:00",1212,1749947.18
"2022-08-13 00:00:00",1437,2013949.25
"2022-08-14 00:00:00",1551,2178687.88
"2022-08-15 00:00:00",1431,2104652.61
"2022-08-16 00:00:00",1421,2123352.15
"2022-08-17 00:00:00",1427,2045211.68
"2022-08-18 00:00:00",1430,1925353.21
"2022-08-19 00:00:00",1150,1526708.11
"2022-08-20 00:00:00",1484,2053237.46
"2022-08-21 00:00:00",2632,3984689.6
"2022-08-22 00:00:00",3479,5860947.9
"2022-08-23 00:00:00",3828,6452345.5
"2022-08-24 00:00:00",4071,6950110.61
"2022-08-25 00:00:00",3984,6782403.62
"2022-08-26 00:00:00",4033,6821289.11
"2022-08-27 00:00:00",3533,6206256.93
"2022-08-28 00:00:00",2394,4413286.9
"2022-08-29 00:00:00",1667,2697753.68
"2022-08-30 00:00:00",1289,2173621.91
"2022-08-31 00:00:00",1045,1667557.61
"2022-09-01 00:00:00",939,1435488.22
"2022-09-02 00:00:00",934,1466574.61
"2022-09-03 00:00:00",901,1318822.56
"2022-09-04 00:00:00",872,1148238.79
"2022-09-05 00:00:00",741,981810.58
"2022-09-06 00:00:00",734,932793.98
"2022-09-07 00:00:00",694,900906.37
"2022-09-08 00:00:00",731,897156.41
"2022-09-09 00:00:00",635,713860.98
"2022-09-10 00:00:00",698,780642.78
"2022-09-11 00:00:00",630,700862.79
"2022-09-12 00:00:00",759,873761.2
"2022-09-13 00:00:00",752,880767.02
"2022-09-14 00:00:00",799,1010326.36
"2022-09-15 00:00:00",814,1132058.74
"2022-09-16 00:00:00",837,1137322.5
"2022-09-17 00:00:00",801,1172417.8
"2022-09-18 00:00:00",863,1183052.52
"2022-09-19 00:00:00",764,983625.51
"2022-09-20 00:00:00",737,946002.3
"2022-09-21 00:00:00",724,834841.86
"2022-09-22 00:00:00",717,819589.58
"2022-09-23 00:00:00",699,770999.13
"2022-09-24 00:00:00",769,703679.37
"2022-09-25 00:00:00",742,764983.87
"2022-09-26 00:00:00",688,753684.14
"2022-09-27 00:00:00",714,766863.5
"2022-09-28 00:00:00",671,749373.33
"2022-09-29 00:00:00",642,669107.24
"2022-09-30 00:00:00",585,659046.79
"2022-10-01 00:00:00",467,607935.34
"2022-10-02 00:00:00",410,523539.45
"2022-10-03 00:00:00",382,508456.31
"2022-10-04 00:00:00",350,508266.42
"2022-10-05 00:00:00",335,474887.22
"2022-10-06 00:00:00",303,463425.92
"2022-10-07 00:00:00",321,438545.29
"2022-10-08 00:00:00",299,400315.04
"2022-10-09 00:00:00",314,360114.48
"2022-10-10 00:00:00",336,409672.11
"2022-10-11 00:00:00",333,377100.03
"2022-10-12 00:00:00",374,373547.66
"2022-10-13 00:00:00",409,342531.53
"2022-10-14 00:00:00",393,372983.48
"2022-10-15 00:00:00",408,401172.33
"2022-10-16 00:00:00",376,431078.57
"2022-10-17 00:00:00",366,412705.36
"2022-10-18 00:00:00",362,431138.04
"2022-10-19 00:00:00",302,407025.06
"2022-10-20 00:00:00",248,395565.46
"2022-10-21 00:00:00",255,414622.26
"2022-10-22 00:00:00",271,444400.67
"2022-10-23 00:00:00",274,408896.83
"2022-10-24 00:00:00",250,378485.68
"2022-10-25 00:00:00",306,415517.94
"2022-10-26 00:00:00",321,444045.96
"2022-10-27 00:00:00",335,457101.25
"2022-10-28 00:00:00",345,432926.93
"2022-10-29 00:00:00",339,430692.61
"2022-10-30 00:00:00",363,518724.16
"2022-10-31 00:00:00",417,574720.54
"2022-11-01 00:00:00",381,525001.57
"2022-11-02 00:00:00",387,531145.41
"2022-11-03 00:00:00",387,519216.27
"2022-11-04 00:00:00",365,527866.5
"2022-11-05 00:00:00",353,525794.27
"2022-11-06 00:00:00",327,467563.8
"2022-11-07 00:00:00",292,457927.47
"2022-11-08 00:00:00",299,470998.91
"2022-11-09 00:00:00",398,607324.56
"2022-11-10 00:00:00",452,686084.55
"2022-11-11 00:00:00",483,699423.6
"2022-11-12 00:00:00",553,741042.69
"2022-11-13 00:00:00",577,753077.75
"2022-11-14 00:00:00",604,718145.9
"2022-11-15 00:00:00",608,715232.14
"2022-11-16 00:00:00",506,583717.36
"2022-11-17 00:00:00",543,641909.42
"2022-11-18 00:00:00",553,661732.26
"2022-11-19 00:00:00",508,592703.8
"2022-11-20 00:00:00",507,576124.61
"2022-11-21 00:00:00",480,640850.5
"2022-11-22 00:00:00",476,601729.65
"2022-11-23 00:00:00",482,599104.37
"2022-11-24 00:00:00",402,471311.88
"2022-11-25 00:00:00",366,413793.89
"2022-11-26 00:00:00",324,394484.02
"2022-11-27 00:00:00",356,482385.72
"2022-11-28 00:00:00",344,378076.42
"2022-11-29 00:00:00",396,508573.42
"2022-11-30 00:00:00",492,586591.9
"2022-12-01 00:00:00",630,768628.86
"2022-12-02 00:00:00",965,947411.47
"2022-12-03 00:00:00",1110,1068437.87
"2022-12-04 00:00:00",1229,1267125.46
"2022-12-05 00:00:00",2073,2381410.56
"2022-12-06 00:00:00",2208,2675831.53
"2022-12-07 00:00:00",2178,2685765.61
"2022-12-08 00:00:00",2065,2537044.39
"2022-12-09 00:00:00",1763,2490154.92
"2022-12-10 00:00:00",2063,3536328.83
"2022-12-11 22:38:05",1996,3539532.67
