"DateTime","Number of sales","Sales USD"
"2022-03-22 00:00:00",1468,60423140.66
"2022-03-23 00:00:00",1466,60456222.91
"2022-03-24 00:00:00",1454,60285925.47
"2022-03-25 00:00:00",1457,60892534.27
"2022-03-26 00:00:00",1393,59631150.53
"2022-03-27 00:00:00",1374,60618201.86
"2022-03-28 00:00:00",1364,59754689.91
"2022-03-29 00:00:00",1371,60477598.29
"2022-03-30 00:00:00",1361,60557604.22
"2022-03-31 00:00:00",1383,64372982.92
"2022-04-01 00:00:00",1388,64797102.84
"2022-04-02 00:00:00",1410,65754784.77
"2022-04-03 00:00:00",1750,92242504.87
"2022-04-04 00:00:00",1782,97120790.82
"2022-04-05 00:00:00",1788,98166309.69
"2022-04-06 00:00:00",1771,99237959.7
"2022-04-07 00:00:00",1748,99473410.18
"2022-04-08 00:00:00",1748,99794976.48
"2022-04-09 00:00:00",1759,101985417.62
"2022-04-10 00:00:00",1752,102617603.97
"2022-04-11 00:00:00",1764,104149626.77
"2022-04-12 00:00:00",1765,104682465.98
"2022-04-13 00:00:00",1763,105508477.73
"2022-04-14 00:00:00",1751,105674521.06
"2022-04-15 00:00:00",1758,106468232.81
"2022-04-16 00:00:00",1745,106288145.18
"2022-04-17 00:00:00",1695,104358933.6
"2022-04-18 00:00:00",1650,102197660.99
"2022-04-19 00:00:00",1624,100803678.69
"2022-04-20 00:00:00",1635,101597461.04
"2022-04-21 00:00:00",1639,102801001.89
"2022-04-22 00:00:00",1668,104596032.58
"2022-04-23 00:00:00",1706,106339511.03
"2022-04-24 00:00:00",1740,107318164.42
"2022-04-25 00:00:00",1770,108101599.28
"2022-04-26 00:00:00",1794,110102911.38
"2022-04-27 00:00:00",1826,111442489.27
"2022-04-28 00:00:00",1869,112966257.83
"2022-04-29 00:00:00",1912,114545770.41
"2022-04-30 00:00:00",1938,112848405.48
"2022-05-01 00:00:00",2012,115134062.94
"2022-05-02 00:00:00",2045,116173814.62
"2022-05-03 00:00:00",1774,93152106.35
"2022-05-04 00:00:00",1761,89333854.01
"2022-05-05 00:00:00",1796,89592748.89
"2022-05-06 00:00:00",1817,88262819.67
"2022-05-07 00:00:00",1827,87871521.78
"2022-05-08 00:00:00",1867,88538486.54
"2022-05-09 00:00:00",1968,89805172.45
"2022-05-10 00:00:00",2102,93364053.98
"2022-05-11 00:00:00",2143,93242780.66
"2022-05-12 00:00:00",2224,94351789.76
"2022-05-13 00:00:00",2297,95325844.03
"2022-05-14 00:00:00",2327,95369690.09
"2022-05-15 00:00:00",2339,94981712.35
"2022-05-16 00:00:00",2328,93763241.66
"2022-05-17 00:00:00",2347,93126549.88
"2022-05-18 00:00:00",2340,91243283.27
"2022-05-19 00:00:00",2379,91653742.35
"2022-05-20 00:00:00",2386,90605329.1
"2022-05-21 00:00:00",2369,88614036.69
"2022-05-22 00:00:00",2339,86018379.21
"2022-05-23 00:00:00",2291,82995290.53
"2022-05-24 00:00:00",2250,80695785.52
"2022-05-25 00:00:00",2224,78992620.24
"2022-05-26 00:00:00",2177,74935769.71
"2022-05-27 00:00:00",2158,73207809.46
"2022-05-28 00:00:00",2102,70349315.22
"2022-05-29 00:00:00",2082,68201276.64
"2022-05-30 00:00:00",2033,66190509.86
"2022-05-31 00:00:00",1940,61672814.92
"2022-06-01 00:00:00",1862,57003089.19
"2022-06-02 00:00:00",1786,51547343.67
"2022-06-03 00:00:00",1760,49527648.04
"2022-06-04 00:00:00",1718,47368888.35
"2022-06-05 00:00:00",1674,45438691.3
"2022-06-06 00:00:00",1668,44511351.88
"2022-06-07 00:00:00",1619,42411544.61
"2022-06-08 00:00:00",1504,38564118.01
"2022-06-09 00:00:00",1369,33852804.23
"2022-06-10 00:00:00",1324,32014869.97
"2022-06-11 00:00:00",1284,30557880.66
"2022-06-12 00:00:00",1251,28386253.38
"2022-06-13 00:00:00",1408,29173961.32
"2022-06-14 00:00:00",1514,29368163.28
"2022-06-15 00:00:00",1568,29050992.32
"2022-06-16 00:00:00",1595,28804613.25
"2022-06-17 00:00:00",1614,28116005.22
"2022-06-18 00:00:00",1638,27395474.07
"2022-06-19 00:00:00",1625,26376019.98
"2022-06-20 00:00:00",1664,26268652.63
"2022-06-21 00:00:00",1679,26060811.31
"2022-06-22 00:00:00",1681,25841226.38
"2022-06-23 00:00:00",1671,25315710.91
"2022-06-24 00:00:00",1665,24834291.54
"2022-06-25 00:00:00",1652,24229932.71
"2022-06-26 00:00:00",1644,23854495.56
"2022-06-27 00:00:00",1659,23769474.93
"2022-06-28 00:00:00",1641,23485410.52
"2022-06-29 00:00:00",1652,23289947.22
"2022-06-30 00:00:00",1658,23131049.76
"2022-07-01 00:00:00",1671,23015774.19
"2022-07-02 00:00:00",1668,22673982.75
"2022-07-03 00:00:00",1650,22183708.44
"2022-07-04 00:00:00",1655,22083606.71
"2022-07-05 00:00:00",1676,22199289.22
"2022-07-06 00:00:00",1671,21901680.92
"2022-07-07 00:00:00",1681,22033664.58
"2022-07-08 00:00:00",1679,22018625.11
"2022-07-09 00:00:00",1672,21770862.55
"2022-07-10 00:00:00",1654,21289707.14
"2022-07-11 00:00:00",1609,20463645.02
"2022-07-12 00:00:00",1544,19654219.2
"2022-07-13 00:00:00",1353,17525150.63
"2022-07-14 00:00:00",1221,16161895.94
"2022-07-15 00:00:00",1151,15354875.65
"2022-07-16 00:00:00",1088,14531016.85
"2022-07-17 00:00:00",1033,13938055.94
"2022-07-18 00:00:00",993,13587743.16
"2022-07-19 00:00:00",985,13672077.42
"2022-07-20 00:00:00",944,13241101.29
"2022-07-21 00:00:00",931,13004127.82
"2022-07-22 00:00:00",955,13395672.94
"2022-07-23 00:00:00",954,13406599.04
"2022-07-24 00:00:00",946,13249938.2
"2022-07-25 00:00:00",968,13501819.58
"2022-07-26 00:00:00",990,13596657.21
"2022-07-27 00:00:00",991,13597928.59
"2022-07-28 00:00:00",989,13498561.12
"2022-07-29 00:00:00",975,13373450.23
"2022-07-30 00:00:00",957,13033988.11
"2022-07-31 00:00:00",924,12595661.2
"2022-08-01 00:00:00",909,12580421.68
"2022-08-02 00:00:00",907,12671368.18
"2022-08-03 00:00:00",897,12587508.82
"2022-08-04 00:00:00",885,12293154.36
"2022-08-05 00:00:00",880,12192581.65
"2022-08-06 00:00:00",866,11912021.54
"2022-08-07 00:00:00",851,11671116.66
"2022-08-08 00:00:00",848,11616932.99
"2022-08-09 00:00:00",847,11638009.12
"2022-08-10 00:00:00",872,12041434.15
"2022-08-11 00:00:00",884,12284324.72
"2022-08-12 00:00:00",878,12288790.47
"2022-08-13 00:00:00",889,12454904.51
"2022-08-14 00:00:00",919,12862721.38
"2022-08-15 00:00:00",937,13105536.8
"2022-08-16 00:00:00",930,13006752.02
"2022-08-17 00:00:00",916,12764991.55
"2022-08-18 00:00:00",898,12423225.4
"2022-08-19 00:00:00",909,12349855.53
"2022-08-20 00:00:00",918,12388741.65
"2022-08-21 00:00:00",899,11972608.01
"2022-08-22 00:00:00",918,12073869.08
"2022-08-23 00:00:00",929,12108916.36
"2022-08-24 00:00:00",919,12008516.69
"2022-08-25 00:00:00",920,12164997.77
"2022-08-26 00:00:00",933,12226843.6
"2022-08-27 00:00:00",932,12113666.8
"2022-08-28 00:00:00",921,11870985.5
"2022-08-29 00:00:00",958,12391102.08
"2022-08-30 00:00:00",996,12855294.01
"2022-08-31 00:00:00",1072,13725607.63
"2022-09-01 00:00:00",1104,13865427.89
"2022-09-02 00:00:00",1123,13918523.36
"2022-09-03 00:00:00",1127,13882757.38
"2022-09-04 00:00:00",1144,13936350.21
"2022-09-05 00:00:00",1166,14174501.84
"2022-09-06 00:00:00",1211,14493740.78
"2022-09-07 00:00:00",1293,15158990.66
"2022-09-08 00:00:00",1319,15290680.31
"2022-09-09 00:00:00",1295,14871445.86
"2022-09-10 00:00:00",1307,14887580.15
"2022-09-11 00:00:00",1308,14832079.35
"2022-09-12 00:00:00",1306,14935818.04
"2022-09-13 00:00:00",1276,14466717.3
"2022-09-14 00:00:00",1252,14084548.4
"2022-09-15 00:00:00",1259,14065128.09
"2022-09-16 00:00:00",1254,13814826.27
"2022-09-17 00:00:00",1281,14022110.24
"2022-09-18 00:00:00",1279,13890990.48
"2022-09-19 00:00:00",1255,13539206.45
"2022-09-20 00:00:00",1243,13427648.5
"2022-09-21 00:00:00",1229,13273094.17
"2022-09-22 00:00:00",1214,13088629.21
"2022-09-23 00:00:00",1210,12880948.34
"2022-09-24 00:00:00",1190,12514811.69
"2022-09-25 00:00:00",1154,12106793.61
"2022-09-26 00:00:00",1180,12284404.04
"2022-09-27 00:00:00",1212,12534458.44
"2022-09-28 00:00:00",1178,12025331.48
"2022-09-29 00:00:00",1157,11598122.85
"2022-09-30 00:00:00",1086,10633582.11
"2022-10-01 00:00:00",1067,10380076.98
"2022-10-02 00:00:00",1048,10167237.79
"2022-10-03 00:00:00",1040,10110155.41
"2022-10-04 00:00:00",1058,10266021.12
"2022-10-05 00:00:00",1089,10442515.96
"2022-10-06 00:00:00",1072,10362046.57
"2022-10-07 00:00:00",1143,11412054.48
"2022-10-08 00:00:00",1152,11406352.47
"2022-10-09 00:00:00",1169,11648169.39
"2022-10-10 00:00:00",1177,11808163.68
"2022-10-11 00:00:00",1192,12006656.01
"2022-10-12 00:00:00",1190,11788190.71
"2022-10-13 00:00:00",1214,11977803.32
"2022-10-14 00:00:00",1218,12088572.71
"2022-10-15 00:00:00",1225,12186390.42
"2022-10-16 00:00:00",1217,12186370.88
"2022-10-17 00:00:00",1198,12066607.66
"2022-10-18 00:00:00",1180,12004621.76
"2022-10-19 00:00:00",1179,11992722.21
"2022-10-20 00:00:00",1185,12073287.6
"2022-10-21 00:00:00",1185,12143768.97
"2022-10-22 00:00:00",1190,12241801.79
"2022-10-23 00:00:00",1184,12263063.57
"2022-10-24 00:00:00",1183,12377063.56
"2022-10-25 00:00:00",1199,12610745.19
"2022-10-26 00:00:00",1180,12488612.54
"2022-10-27 00:00:00",1172,12422098.85
"2022-10-28 00:00:00",1228,12907884.89
"2022-10-29 00:00:00",1225,13007657.41
"2022-10-30 00:00:00",1222,12939799.94
"2022-10-31 00:00:00",1229,13076838.4
"2022-11-01 00:00:00",1242,13335447.63
"2022-11-02 00:00:00",1233,13339121.48
"2022-11-03 00:00:00",1236,13715416.63
"2022-11-04 00:00:00",1212,13610106.65
"2022-11-05 00:00:00",1204,13618475.13
"2022-11-06 00:00:00",1070,12159676.65
"2022-11-07 00:00:00",1046,12108866.88
"2022-11-08 00:00:00",1031,11915150.06
"2022-11-09 00:00:00",1066,12349073.66
"2022-11-10 00:00:00",1086,12409951.52
"2022-11-11 00:00:00",1091,12367477.01
"2022-11-12 00:00:00",1067,12157077.85
"2022-11-13 00:00:00",1062,11975710.98
"2022-11-14 00:00:00",1058,11897132.27
"2022-11-15 00:00:00",1067,11958025.49
"2022-11-16 00:00:00",1067,11906341.77
"2022-11-17 00:00:00",1079,11972217
"2022-11-18 00:00:00",1101,12269324.81
"2022-11-19 00:00:00",1167,13033428.56
"2022-11-20 00:00:00",1170,13037973.49
"2022-11-21 00:00:00",1174,13031041.79
"2022-11-22 00:00:00",1189,13177634.59
"2022-11-23 00:00:00",1178,12972264.92
"2022-11-24 00:00:00",1170,12855453.04
"2022-11-25 00:00:00",1183,12967412.18
"2022-11-26 00:00:00",1180,12948501.78
"2022-11-27 00:00:00",1151,12819262.36
"2022-11-28 00:00:00",1208,13244820.17
"2022-11-29 00:00:00",1247,13669798.76
"2022-11-30 00:00:00",1251,13811595.51
"2022-12-01 00:00:00",1305,14251313.15
"2022-12-02 00:00:00",1349,14629677.09
"2022-12-03 00:00:00",1344,14210974.77
"2022-12-04 00:00:00",1369,14351368.38
"2022-12-05 00:00:00",1378,14292596.4
"2022-12-06 00:00:00",1503,15294205.8
"2022-12-07 00:00:00",1517,15376383.01
"2022-12-08 00:00:00",1567,15835199.55
"2022-12-09 00:00:00",1558,15483391.73
"2022-12-10 00:00:00",1692,16811293.34
"2022-12-11 22:35:55",1695,16849266.91
