"DateTime","Number of sales","Sales USD"
"2022-03-25 00:00:00",781,32676893.81
"2022-03-26 00:00:00",866,37542705.91
"2022-03-27 00:00:00",905,40553381.08
"2022-03-28 00:00:00",923,42898986.73
"2022-03-29 00:00:00",951,46017859.27
"2022-03-30 00:00:00",890,47919746.5
"2022-03-31 00:00:00",2262,59270187.33
"2022-04-01 00:00:00",3231,93999973.22
"2022-04-02 00:00:00",4352,132356784.54
"2022-04-03 00:00:00",4747,142749258.2
"2022-04-04 00:00:00",4875,145893387.75
"2022-04-05 00:00:00",4965,147315189.65
"2022-04-06 00:00:00",5032,145184792.35
"2022-04-07 00:00:00",3470,123645698.34
"2022-04-08 00:00:00",2496,86897870.6
"2022-04-09 00:00:00",1320,44694940.35
"2022-04-10 00:00:00",924,31730020.08
"2022-04-11 00:00:00",946,30054866.82
"2022-04-12 00:00:00",934,29338798.75
"2022-04-13 00:00:00",907,29370561.96
"2022-04-14 00:00:00",833,27122864.31
"2022-04-15 00:00:00",833,27474993.54
"2022-04-16 00:00:00",908,28881114.06
"2022-04-17 00:00:00",943,29859673.74
"2022-04-18 00:00:00",1222,33590900.31
"2022-04-19 00:00:00",1455,34253860.76
"2022-04-20 00:00:00",1517,33086516.06
"2022-04-21 00:00:00",1594,34174722.85
"2022-04-22 00:00:00",1633,34217250.54
"2022-04-23 00:00:00",1669,33377326.19
"2022-04-24 00:00:00",1770,34323253.43
"2022-04-25 00:00:00",1440,29373444.44
"2022-04-26 00:00:00",1191,25966429.4
"2022-04-27 00:00:00",1111,25541750.17
"2022-04-28 00:00:00",1134,24780381.16
"2022-04-29 00:00:00",1232,26461737.26
"2022-04-30 00:00:00",1244,26933013.25
"2022-05-01 00:00:00",1347,30651233.33
"2022-05-02 00:00:00",1693,40606559.29
"2022-05-03 00:00:00",1751,44208995.44
"2022-05-04 00:00:00",1894,47855028.84
"2022-05-05 00:00:00",3423,77353650.25
"2022-05-06 00:00:00",4022,87614556.63
"2022-05-07 00:00:00",4145,88711568.84
"2022-05-08 00:00:00",4068,84910645.37
"2022-05-09 00:00:00",4549,86144324.98
"2022-05-10 00:00:00",8152,131304496.61
"2022-05-11 00:00:00",10134,148741007.06
"2022-05-12 00:00:00",9309,123951583.7
"2022-05-13 00:00:00",10084,126255034.56
"2022-05-14 00:00:00",10072,124242578.55
"2022-05-15 00:00:00",10008,121718274.76
"2022-05-16 00:00:00",9155,108150594.44
"2022-05-17 00:00:00",5503,57402147.13
"2022-05-18 00:00:00",3395,34422590.44
"2022-05-19 00:00:00",2653,28191909.84
"2022-05-20 00:00:00",1174,11800612.75
"2022-05-21 00:00:00",933,9254447.38
"2022-05-22 00:00:00",831,8470988.18
"2022-05-23 00:00:00",777,7783046.35
"2022-05-24 00:00:00",705,7659577.24
"2022-05-25 00:00:00",676,6892619.3
"2022-05-26 00:00:00",673,6622189.77
"2022-05-27 00:00:00",718,7210135.57
"2022-05-28 00:00:00",707,6864953.63
"2022-05-29 00:00:00",712,6413272.22
"2022-05-30 00:00:00",854,7397652.92
"2022-05-31 00:00:00",871,7025174.98
"2022-06-01 00:00:00",878,7418489.41
"2022-06-02 00:00:00",829,6695510.24
"2022-06-03 00:00:00",728,5471462.83
"2022-06-04 00:00:00",708,5269764.34
"2022-06-05 00:00:00",689,5715708.65
"2022-06-06 00:00:00",626,4700606.82
"2022-06-07 00:00:00",585,4800108.18
"2022-06-08 00:00:00",558,5495350.53
"2022-06-09 00:00:00",543,6504026.03
"2022-06-10 00:00:00",561,7210402.9
"2022-06-11 00:00:00",613,7330589.35
"2022-06-12 00:00:00",651,7342343.88
"2022-06-13 00:00:00",737,8190629.17
"2022-06-14 00:00:00",813,8322225.2
"2022-06-15 00:00:00",829,7515588.47
"2022-06-16 00:00:00",903,7477289.12
"2022-06-17 00:00:00",918,7446604.96
"2022-06-18 00:00:00",886,7984983.5
"2022-06-19 00:00:00",873,7964748.23
"2022-06-20 00:00:00",762,7663973.47
"2022-06-21 00:00:00",787,7967978.81
"2022-06-22 00:00:00",873,8406703.09
"2022-06-23 00:00:00",816,7445049.93
"2022-06-24 00:00:00",778,7451190.55
"2022-06-25 00:00:00",744,7035751.83
"2022-06-26 00:00:00",700,6308173.2
"2022-06-27 00:00:00",606,5227952.04
"2022-06-28 00:00:00",504,4711863.07
"2022-06-29 00:00:00",392,4279754.24
"2022-06-30 00:00:00",378,4490501.01
"2022-07-01 00:00:00",375,4027037.47
"2022-07-02 00:00:00",369,3971288.77
"2022-07-03 00:00:00",357,4217169.44
"2022-07-04 00:00:00",361,4359000.15
"2022-07-05 00:00:00",340,3703336.03
"2022-07-06 00:00:00",345,3800164.03
"2022-07-07 00:00:00",342,3914377.06
"2022-07-08 00:00:00",340,3746790.75
"2022-07-09 00:00:00",376,3721208.07
"2022-07-10 00:00:00",404,3752906.63
"2022-07-11 00:00:00",414,3657501.58
"2022-07-12 00:00:00",408,3668184.03
"2022-07-13 00:00:00",392,3108839.15
"2022-07-14 00:00:00",389,2775591.64
"2022-07-15 00:00:00",397,2562925.33
"2022-07-16 00:00:00",391,2316147.48
"2022-07-17 00:00:00",388,2045124.51
"2022-07-18 00:00:00",372,1930823.34
"2022-07-19 00:00:00",397,2148206.66
"2022-07-20 00:00:00",399,2312779.65
"2022-07-21 00:00:00",398,2179322.04
"2022-07-22 00:00:00",384,2211925.48
"2022-07-23 00:00:00",358,2059656.14
"2022-07-24 00:00:00",335,2073433.2
"2022-07-25 00:00:00",338,2109388.34
"2022-07-26 00:00:00",320,1798904.69
"2022-07-27 00:00:00",308,1575268.18
"2022-07-28 00:00:00",332,1856060.83
"2022-07-29 00:00:00",381,2138356.55
"2022-07-30 00:00:00",372,2400455.61
"2022-07-31 00:00:00",375,2345347.96
"2022-08-01 00:00:00",382,2556831.81
"2022-08-02 00:00:00",377,2538947.78
"2022-08-03 00:00:00",371,2501000.78
"2022-08-04 00:00:00",329,2170511.99
"2022-08-05 00:00:00",264,1814417.6
"2022-08-06 00:00:00",313,1805660.47
"2022-08-07 00:00:00",395,1805693.76
"2022-08-08 00:00:00",409,1675617.81
"2022-08-09 00:00:00",438,1960120.23
"2022-08-10 00:00:00",471,2092965.7
"2022-08-11 00:00:00",517,2468755.29
"2022-08-12 00:00:00",537,2503450.59
"2022-08-13 00:00:00",509,2465207.71
"2022-08-14 00:00:00",471,2774043.18
"2022-08-15 00:00:00",505,3015487.02
"2022-08-16 00:00:00",522,2989367.47
"2022-08-17 00:00:00",507,2924235.96
"2022-08-18 00:00:00",472,2548642.9
"2022-08-19 00:00:00",473,2657089.07
"2022-08-20 00:00:00",494,2695891.16
"2022-08-21 00:00:00",460,2546259.78
"2022-08-22 00:00:00",424,2246354.65
"2022-08-23 00:00:00",543,2307966.79
"2022-08-24 00:00:00",609,2733068.26
"2022-08-25 00:00:00",838,4234400.36
"2022-08-26 00:00:00",889,4717010.94
"2022-08-27 00:00:00",876,4736881.4
"2022-08-28 00:00:00",878,4680894.56
"2022-08-29 00:00:00",861,4583849.75
"2022-08-30 00:00:00",739,4254699.69
"2022-08-31 00:00:00",686,3888991.92
"2022-09-01 00:00:00",459,2403001.69
"2022-09-02 00:00:00",395,1845208.95
"2022-09-03 00:00:00",365,1597776.93
"2022-09-04 00:00:00",336,1365764.73
"2022-09-05 00:00:00",344,1464148.18
"2022-09-06 00:00:00",319,1560954
"2022-09-07 00:00:00",356,1701148.44
"2022-09-08 00:00:00",372,1768297.8
"2022-09-09 00:00:00",365,1673777.32
"2022-09-10 00:00:00",371,1640101.12
"2022-09-11 00:00:00",375,1706104.68
"2022-09-12 00:00:00",374,1679910.85
"2022-09-13 00:00:00",456,1888307.6
"2022-09-14 00:00:00",398,1565056.36
"2022-09-15 00:00:00",400,1518443.47
"2022-09-16 00:00:00",441,1585094.08
"2022-09-17 00:00:00",761,3091912.84
"2022-09-18 00:00:00",793,3202546
"2022-09-19 00:00:00",882,3735081.41
"2022-09-20 00:00:00",1005,4350705.06
"2022-09-21 00:00:00",1139,5160299.77
"2022-09-22 00:00:00",1189,5568884.52
"2022-09-23 00:00:00",1221,5929740.3
"2022-09-24 00:00:00",947,4865651.93
"2022-09-25 00:00:00",940,4874773.81
"2022-09-26 00:00:00",855,4367338.05
"2022-09-27 00:00:00",658,3589527.66
"2022-09-28 00:00:00",540,2959231.66
"2022-09-29 00:00:00",479,2534225.78
"2022-09-30 00:00:00",428,2444507.7
"2022-10-01 00:00:00",392,2079881.56
"2022-10-02 00:00:00",376,1985311.38
"2022-10-03 00:00:00",372,1900690.57
"2022-10-04 00:00:00",364,1922382.98
"2022-10-05 00:00:00",359,1819945.66
"2022-10-06 00:00:00",364,1876693.76
"2022-10-07 00:00:00",350,1653480.71
"2022-10-08 00:00:00",368,1870842
"2022-10-09 00:00:00",393,2092248.33
"2022-10-10 00:00:00",403,2254477.22
"2022-10-11 00:00:00",425,2328161.76
"2022-10-12 00:00:00",453,2329028.59
"2022-10-13 00:00:00",492,2736219.9
"2022-10-14 00:00:00",597,3208749.64
"2022-10-15 00:00:00",714,4108177.1
"2022-10-16 00:00:00",736,4124828.86
"2022-10-17 00:00:00",1084,5925333.55
"2022-10-18 00:00:00",1176,6539160.27
"2022-10-19 00:00:00",1176,6908178.94
"2022-10-20 00:00:00",1141,6603971.34
"2022-10-21 00:00:00",1051,6408759.14
"2022-10-22 00:00:00",954,5756295.92
"2022-10-23 00:00:00",978,6240247.36
"2022-10-24 00:00:00",662,4657587.31
"2022-10-25 00:00:00",606,4310636.26
"2022-10-26 00:00:00",602,4655388.44
"2022-10-27 00:00:00",608,4854027.49
"2022-10-28 00:00:00",634,5074000.25
"2022-10-29 00:00:00",615,4834202.23
"2022-10-30 00:00:00",645,4572795.73
"2022-10-31 00:00:00",663,4744866.36
"2022-11-01 00:00:00",627,4658292.35
"2022-11-02 00:00:00",614,4170211.06
"2022-11-03 00:00:00",596,4007134.06
"2022-11-04 00:00:00",579,3699827.93
"2022-11-05 00:00:00",555,3619948.05
"2022-11-06 00:00:00",484,3360710.54
"2022-11-07 00:00:00",439,3056178.09
"2022-11-08 00:00:00",427,2918140.45
"2022-11-09 00:00:00",476,2986957.32
"2022-11-10 00:00:00",545,3314166.42
"2022-11-11 00:00:00",555,3523820.15
"2022-11-12 00:00:00",611,3721860.15
"2022-11-13 00:00:00",635,3789449.55
"2022-11-14 00:00:00",654,3842018.13
"2022-11-15 00:00:00",704,3845933.16
"2022-11-16 00:00:00",706,3999297.97
"2022-11-17 00:00:00",680,4351921.89
"2022-11-18 00:00:00",711,4368806.08
"2022-11-19 00:00:00",748,4471632.8
"2022-11-20 00:00:00",720,4358204.33
"2022-11-21 00:00:00",696,4179044.48
"2022-11-22 00:00:00",672,4053085.39
"2022-11-23 00:00:00",625,3697251.41
"2022-11-24 00:00:00",603,2885826.48
"2022-11-25 00:00:00",561,2492464.97
"2022-11-26 00:00:00",511,2304217.19
"2022-11-27 00:00:00",645,3051012.73
"2022-11-28 00:00:00",673,3151422.44
"2022-11-29 00:00:00",657,3228744.37
"2022-11-30 00:00:00",673,3398050.99
"2022-12-01 00:00:00",670,3722362.94
"2022-12-02 00:00:00",746,4343965.11
"2022-12-03 00:00:00",792,4702772.01
"2022-12-04 00:00:00",749,4442841.69
"2022-12-05 00:00:00",740,4506881.34
"2022-12-06 00:00:00",994,6313488.6
"2022-12-07 00:00:00",1106,7063604.71
"2022-12-08 00:00:00",1128,6916955.06
"2022-12-09 00:00:00",1063,6480745.63
"2022-12-10 00:00:00",1642,10009308.14
"2022-12-11 19:12:51",1844,10412526.53
