"DateTime","Number of sales","Sales USD"
"2022-04-17 00:00:00",69,16876123.82
"2022-04-18 00:00:00",74,16994934.65
"2022-04-19 00:00:00",67,15811919.3
"2022-04-20 00:00:00",69,13685763.72
"2022-04-21 00:00:00",73,14110218.54
"2022-04-22 00:00:00",87,16706270.14
"2022-04-23 00:00:00",91,17753565.05
"2022-04-24 00:00:00",97,18320146.69
"2022-04-25 00:00:00",120,20351757.16
"2022-04-26 00:00:00",132,22129380.53
"2022-04-27 00:00:00",122,19519258.39
"2022-04-28 00:00:00",121,19288988.69
"2022-04-29 00:00:00",127,18262097.24
"2022-04-30 00:00:00",134,18019474.66
"2022-05-01 00:00:00",125,16994608.97
"2022-05-02 00:00:00",98,15125473.1
"2022-05-03 00:00:00",98,13964237.61
"2022-05-04 00:00:00",96,14014767.34
"2022-05-05 00:00:00",86,12128650.06
"2022-05-06 00:00:00",67,9542618.79
"2022-05-07 00:00:00",55,8138698.22
"2022-05-08 00:00:00",62,8363249.86
"2022-05-09 00:00:00",68,8524137.68
"2022-05-10 00:00:00",63,7972619.02
"2022-05-11 00:00:00",72,7684453.91
"2022-05-12 00:00:00",89,9205476.79
"2022-05-13 00:00:00",99,10076360.89
"2022-05-14 00:00:00",99,10280583.87
"2022-05-15 00:00:00",159,14641503.96
"2022-05-16 00:00:00",153,13741953.63
"2022-05-17 00:00:00",148,13271544.09
"2022-05-18 00:00:00",139,12564186.06
"2022-05-19 00:00:00",125,11457671.56
"2022-05-20 00:00:00",215,14573040.93
"2022-05-21 00:00:00",212,13967325.56
"2022-05-22 00:00:00",143,8782113.12
"2022-05-23 00:00:00",147,9756651.37
"2022-05-24 00:00:00",145,9622954.18
"2022-05-25 00:00:00",141,9186234.21
"2022-05-26 00:00:00",149,9376509.72
"2022-05-27 00:00:00",59,6317322.06
"2022-05-28 00:00:00",61,6512225.89
"2022-05-29 00:00:00",61,6349974.69
"2022-05-30 00:00:00",61,5180473.68
"2022-05-31 00:00:00",67,5608032.17
"2022-06-01 00:00:00",72,6008364.13
"2022-06-02 00:00:00",66,5474595.54
"2022-06-03 00:00:00",52,4105106.09
"2022-06-04 00:00:00",51,3952744.87
"2022-06-05 00:00:00",54,3906967.61
"2022-06-06 00:00:00",45,3243118.27
"2022-06-07 00:00:00",40,2935009.98
"2022-06-08 00:00:00",39,2892678.39
"2022-06-09 00:00:00",42,3313264.51
"2022-06-10 00:00:00",49,4026989.86
"2022-06-11 00:00:00",53,4337061.43
"2022-06-12 00:00:00",62,5251548.8
"2022-06-13 00:00:00",80,6550569.53
"2022-06-14 00:00:00",110,8216700.27
"2022-06-15 00:00:00",124,8866911.85
"2022-06-16 00:00:00",125,8546922.22
"2022-06-17 00:00:00",133,8733818.58
"2022-06-18 00:00:00",224,14819344.6
"2022-06-19 00:00:00",303,21912677.83
"2022-06-20 00:00:00",324,23994596.84
"2022-06-21 00:00:00",304,23216926.27
"2022-06-22 00:00:00",289,23112953.6
"2022-06-23 00:00:00",285,23099536.54
"2022-06-24 00:00:00",279,23012152.77
"2022-06-25 00:00:00",196,17773596.32
"2022-06-26 00:00:00",123,11472364.27
"2022-06-27 00:00:00",85,8319300.46
"2022-06-28 00:00:00",81,7826850.81
"2022-06-29 00:00:00",82,7543574.1
"2022-06-30 00:00:00",80,7325956.74
"2022-07-01 00:00:00",74,6762709.14
"2022-07-02 00:00:00",72,6095146.38
"2022-07-03 00:00:00",260,10156237.96
"2022-07-04 00:00:00",279,10404889.23
"2022-07-05 00:00:00",272,9801134.35
"2022-07-06 00:00:00",269,9304180.15
"2022-07-07 00:00:00",268,9314578.52
"2022-07-08 00:00:00",276,10155915.44
"2022-07-09 00:00:00",315,15131731.18
"2022-07-10 00:00:00",134,12116161.07
"2022-07-11 00:00:00",121,12458163.89
"2022-07-12 00:00:00",169,17371192.5
"2022-07-13 00:00:00",192,19067957.1
"2022-07-14 00:00:00",209,20462265.58
"2022-07-15 00:00:00",227,26363032.31
"2022-07-16 00:00:00",212,25241387.74
"2022-07-17 00:00:00",230,28862508.22
"2022-07-18 00:00:00",236,30032221.69
"2022-07-19 00:00:00",191,25731307.69
"2022-07-20 00:00:00",175,25034778.28
"2022-07-21 00:00:00",159,23785690.81
"2022-07-22 00:00:00",132,17104540.84
"2022-07-23 00:00:00",98,12884669.67
"2022-07-24 00:00:00",57,6982935.94
"2022-07-25 00:00:00",47,5391638.26
"2022-07-26 00:00:00",45,5006578.12
"2022-07-27 00:00:00",40,4209188.36
"2022-07-28 00:00:00",44,4338889.75
"2022-07-29 00:00:00",45,4560674.13
"2022-07-30 00:00:00",45,4537231.96
"2022-07-31 00:00:00",45,4930068.84
