"DateTime","Number of sales","Sales USD"
"2022-02-16 00:00:00",2379,3002056.94
"2022-02-17 00:00:00",2358,3008589.28
"2022-02-18 00:00:00",2323,2906819.57
"2022-02-19 00:00:00",2331,2858503.49
"2022-02-20 00:00:00",2322,2836772.71
"2022-02-21 00:00:00",2242,2813358.8
"2022-02-22 00:00:00",2219,2791326.9
"2022-02-23 00:00:00",2228,2759213.51
"2022-02-24 00:00:00",2225,2690524.58
"2022-02-25 00:00:00",2210,2667712.74
"2022-02-26 00:00:00",2226,2694437.33
"2022-02-27 00:00:00",2124,2529062.21
"2022-02-28 00:00:00",2118,2518482.45
"2022-03-01 00:00:00",2079,2432052.01
"2022-03-02 00:00:00",1998,2216176.74
"2022-03-03 00:00:00",1967,2037713.2
"2022-03-04 00:00:00",1882,1928747.5
"2022-03-05 00:00:00",1804,1845618.74
"2022-03-06 00:00:00",1784,1794825.8
"2022-03-07 00:00:00",1716,1742733.74
"2022-03-08 00:00:00",1662,1706180.32
"2022-03-09 00:00:00",1621,1623406.63
"2022-03-10 00:00:00",1590,1487907.94
"2022-03-11 00:00:00",1539,1471561.1
"2022-03-12 00:00:00",1475,1394565.23
"2022-03-13 00:00:00",1428,1359801.5
"2022-03-14 00:00:00",1419,1396085.35
"2022-03-15 00:00:00",1417,1388918.2
"2022-03-16 00:00:00",1471,1472730.31
"2022-03-17 00:00:00",1292,1257479.54
"2022-03-18 00:00:00",1258,1148716.32
"2022-03-19 00:00:00",1264,1179173.18
"2022-03-20 00:00:00",1318,1259174.84
"2022-03-21 00:00:00",1373,1358373.71
"2022-03-22 00:00:00",1386,1370702.85
"2022-03-23 00:00:00",1387,1387784.88
"2022-03-24 00:00:00",1356,1387965.53
"2022-03-25 00:00:00",1321,1357571.64
"2022-03-26 00:00:00",1317,1375559.29
"2022-03-27 00:00:00",1341,1430319.9
"2022-03-28 00:00:00",1435,1494648.97
"2022-03-29 00:00:00",1429,1531013.29
"2022-03-30 00:00:00",1460,1647226.37
"2022-03-31 00:00:00",1674,2022272.55
"2022-04-01 00:00:00",2737,4501803.94
"2022-04-02 00:00:00",3079,5409677.75
"2022-04-03 00:00:00",4402,7650156.79
"2022-04-04 00:00:00",5650,10207568.55
"2022-04-05 00:00:00",7335,14074930.15
"2022-04-06 00:00:00",7700,14978648.12
"2022-04-07 00:00:00",7907,15468029.92
"2022-04-08 00:00:00",8043,15780547.96
"2022-04-09 00:00:00",8198,16195879.8
"2022-04-10 00:00:00",8333,16595634.29
"2022-04-11 00:00:00",8481,17039020.29
"2022-04-12 00:00:00",8556,17300061.9
"2022-04-13 00:00:00",8592,17345044.23
"2022-04-14 00:00:00",8639,17438996.3
"2022-04-15 00:00:00",8677,17558019.67
"2022-04-16 00:00:00",8728,17687711.43
"2022-04-17 00:00:00",8762,17842353.15
"2022-04-18 00:00:00",8839,17901596.83
"2022-04-19 00:00:00",8805,17933823.55
"2022-04-20 00:00:00",8880,17921877.52
"2022-04-21 00:00:00",9331,18583428.96
"2022-04-22 00:00:00",9382,18681785.69
"2022-04-23 00:00:00",9454,18734980.72
"2022-04-24 00:00:00",9579,18886612.2
"2022-04-25 00:00:00",9609,18954389.53
"2022-04-26 00:00:00",9643,18969288.08
"2022-04-27 00:00:00",9574,18985326.22
"2022-04-28 00:00:00",9630,19064033.68
"2022-04-29 00:00:00",9614,19030538.25
"2022-04-30 00:00:00",9419,18717205.61
"2022-05-01 00:00:00",8434,16413965.09
"2022-05-02 00:00:00",8080,15575200.1
"2022-05-03 00:00:00",6792,13451221.13
"2022-05-04 00:00:00",5558,11020966.19
"2022-05-05 00:00:00",3926,7229227.43
"2022-05-06 00:00:00",3578,6365443.68
"2022-05-07 00:00:00",3388,5905610.91
"2022-05-08 00:00:00",3273,5621955.63
"2022-05-09 00:00:00",3089,5240997.3
"2022-05-10 00:00:00",2997,4955652.63
"2022-05-11 00:00:00",2857,4586710.25
"2022-05-12 00:00:00",2797,4342486.55
"2022-05-13 00:00:00",2764,4281745.27
"2022-05-14 00:00:00",2719,4192959.57
"2022-05-15 00:00:00",2612,3979701.82
"2022-05-16 00:00:00",2568,3819614.76
"2022-05-17 00:00:00",2526,3677047.26
"2022-05-18 00:00:00",2433,3551767.93
"2022-05-19 00:00:00",2366,3411688.83
"2022-05-20 00:00:00",2192,3291738.33
"2022-05-21 00:00:00",1717,2603982.5
"2022-05-22 00:00:00",1651,2467105.72
"2022-05-23 00:00:00",1578,2424644.18
"2022-05-24 00:00:00",1452,2259795.03
"2022-05-25 00:00:00",1390,2176518.45
"2022-05-26 00:00:00",1319,2085028.83
"2022-05-27 00:00:00",1298,1991236.71
"2022-05-28 00:00:00",1226,1881218.91
"2022-05-29 00:00:00",1187,1781925.16
"2022-05-30 00:00:00",1143,1725092.62
"2022-05-31 00:00:00",1058,1557510.75
"2022-06-01 00:00:00",1018,1473652.21
"2022-06-02 00:00:00",988,1364022.62
"2022-06-03 00:00:00",980,1236552.96
"2022-06-04 00:00:00",921,1161856.96
"2022-06-05 00:00:00",903,1132044.47
"2022-06-06 00:00:00",883,1104952.42
"2022-06-07 00:00:00",855,1046663.82
"2022-06-08 00:00:00",825,962795.16
"2022-06-09 00:00:00",761,837681.73
"2022-06-10 00:00:00",753,760128.58
"2022-06-11 00:00:00",732,719529.39
"2022-06-12 00:00:00",707,692927.73
"2022-06-13 00:00:00",720,682343.97
"2022-06-14 00:00:00",726,655495.02
"2022-06-15 00:00:00",743,661752.04
"2022-06-16 00:00:00",735,634903.18
"2022-06-17 00:00:00",760,633414.93
"2022-06-18 00:00:00",763,632101.15
"2022-06-19 00:00:00",758,630083.14
"2022-06-20 00:00:00",766,626263.55
"2022-06-21 00:00:00",761,626629.14
"2022-06-22 00:00:00",780,617998.93
"2022-06-23 00:00:00",815,619913.63
"2022-06-24 00:00:00",826,608113.31
"2022-06-25 00:00:00",823,591981.62
"2022-06-26 00:00:00",788,555672.08
"2022-06-27 00:00:00",791,552563.29
"2022-06-28 00:00:00",834,563863.17
"2022-06-29 00:00:00",820,543130.62
"2022-06-30 00:00:00",838,540884.49
"2022-07-01 00:00:00",828,526284.08
"2022-07-02 00:00:00",836,511498.36
"2022-07-03 00:00:00",807,502881.37
"2022-07-04 00:00:00",816,510880.62
"2022-07-05 00:00:00",825,496775.64
"2022-07-06 00:00:00",862,500225.49
"2022-07-07 00:00:00",873,519700.82
"2022-07-08 00:00:00",955,606117.49
"2022-07-09 00:00:00",972,635900.39
"2022-07-10 00:00:00",986,669425.82
"2022-07-11 00:00:00",1041,746725.57
"2022-07-12 00:00:00",1075,797262.05
"2022-07-13 00:00:00",1233,961969.7
"2022-07-14 00:00:00",1411,1133479.67
"2022-07-15 00:00:00",1699,1686987.32
"2022-07-16 00:00:00",1810,1910064.07
"2022-07-17 00:00:00",1857,2070715.21
"2022-07-18 00:00:00",1915,2203212.07
"2022-07-19 00:00:00",1982,2309223.07
"2022-07-20 00:00:00",2116,2568082.2
"2022-07-21 00:00:00",2440,2807572.9
"2022-07-22 00:00:00",2902,3157769.99
"2022-07-23 00:00:00",2999,3315543.98
"2022-07-24 00:00:00",3111,3463291.67
"2022-07-25 00:00:00",3235,3613988.08
"2022-07-26 00:00:00",3290,3658489.35
"2022-07-27 00:00:00",3358,3680373.85
"2022-07-28 00:00:00",3374,3763644.62
"2022-07-29 00:00:00",3452,3867200.43
"2022-07-30 00:00:00",3451,3874930.65
"2022-07-31 00:00:00",3479,3907924.13
"2022-08-01 00:00:00",3476,3919379.72
"2022-08-02 00:00:00",3523,3954509.68
"2022-08-03 00:00:00",3548,3987398.93
"2022-08-04 00:00:00",3565,4010011.25
"2022-08-05 00:00:00",3571,4030090.15
"2022-08-06 00:00:00",3570,4036733.52
"2022-08-07 00:00:00",3506,3959092.53
"2022-08-08 00:00:00",3690,4099054.39
"2022-08-09 00:00:00",3792,4128109.61
"2022-08-10 00:00:00",3825,4246437.24
"2022-08-11 00:00:00",4020,4767354.4
"2022-08-12 00:00:00",4232,5192885.15
"2022-08-13 00:00:00",4283,5302882.41
"2022-08-14 00:00:00",4098,4907759.67
"2022-08-15 00:00:00",4072,4785737.72
"2022-08-16 00:00:00",4109,4705391.26
"2022-08-17 00:00:00",4143,4684155.17
"2022-08-18 00:00:00",4310,5034065.2
"2022-08-19 00:00:00",4284,4985985.75
"2022-08-20 00:00:00",4535,5551954.38
"2022-08-21 00:00:00",5330,7296086.37
"2022-08-22 00:00:00",6129,9114500.58
"2022-08-23 00:00:00",6471,9641694.51
"2022-08-24 00:00:00",6681,10107217.46
"2022-08-25 00:00:00",6771,10347520.92
"2022-08-26 00:00:00",6861,10561707.88
"2022-08-27 00:00:00",6876,10668166.35
"2022-08-28 00:00:00",6947,10887631.24
"2022-08-29 00:00:00",7139,11137504.84
"2022-08-30 00:00:00",7206,11263144.16
"2022-08-31 00:00:00",7294,11359781.94
"2022-09-01 00:00:00",7290,11384361.86
"2022-09-02 00:00:00",7424,11630159.19
"2022-09-03 00:00:00",7443,11663720.04
"2022-09-04 00:00:00",7523,11784935.01
"2022-09-05 00:00:00",7584,11860137.2
"2022-09-06 00:00:00",7641,11956148.24
"2022-09-07 00:00:00",7483,11849775.28
"2022-09-08 00:00:00",7437,11832608.02
"2022-09-09 00:00:00",7418,11742649.83
"2022-09-10 00:00:00",7291,11281404.62
"2022-09-11 00:00:00",6941,10735850.63
"2022-09-12 00:00:00",6906,10719949.15
"2022-09-13 00:00:00",6842,10658227.38
"2022-09-14 00:00:00",6851,10755449.03
"2022-09-15 00:00:00",6830,10841314.6
"2022-09-16 00:00:00",6828,10834760.66
"2022-09-17 00:00:00",6662,10528469.21
"2022-09-18 00:00:00",6654,10392195.03
"2022-09-19 00:00:00",6186,9650337.2
"2022-09-20 00:00:00",4947,7619540.07
"2022-09-21 00:00:00",4096,5729342.98
"2022-09-22 00:00:00",3719,5208558.68
"2022-09-23 00:00:00",3456,4655649.18
"2022-09-24 00:00:00",3447,4449744.95
"2022-09-25 00:00:00",3363,4335889.79
"2022-09-26 00:00:00",3341,4197764.41
"2022-09-27 00:00:00",3267,3973116.67
"2022-09-28 00:00:00",3100,3780962.63
"2022-09-29 00:00:00",3072,3704044.01
"2022-09-30 00:00:00",2996,3647138.36
"2022-10-01 00:00:00",2975,3622192.07
"2022-10-02 00:00:00",2839,3392854.62
"2022-10-03 00:00:00",2822,3387398.16
"2022-10-04 00:00:00",2745,3333144.3
"2022-10-05 00:00:00",2694,3274039.27
"2022-10-06 00:00:00",2641,3234675.96
"2022-10-07 00:00:00",2623,3184777.28
"2022-10-08 00:00:00",2543,3125350.7
"2022-10-09 00:00:00",2518,3039108.13
"2022-10-10 00:00:00",2460,3016427.48
"2022-10-11 00:00:00",2448,3009381.54
"2022-10-12 00:00:00",2309,2773825.73
"2022-10-13 00:00:00",2298,2696440.47
"2022-10-14 00:00:00",2217,2547434.4
"2022-10-15 00:00:00",2137,2394464.3
"2022-10-16 00:00:00",2057,2332864.19
"2022-10-17 00:00:00",2025,2256715.03
"2022-10-18 00:00:00",1947,2257467.07
"2022-10-19 00:00:00",1847,2197225.29
"2022-10-20 00:00:00",1809,2146003.63
"2022-10-21 00:00:00",1748,2127214.8
"2022-10-22 00:00:00",1691,2019275.38
"2022-10-23 00:00:00",1632,1970761.89
"2022-10-24 00:00:00",1506,1931521.35
"2022-10-25 00:00:00",1511,1908001.14
"2022-10-26 00:00:00",1480,1887587.11
"2022-10-27 00:00:00",1430,1836241.38
"2022-10-28 00:00:00",1422,1810768.4
"2022-10-29 00:00:00",1388,1780860.75
"2022-10-30 00:00:00",1410,1830439.26
"2022-10-31 00:00:00",1456,1898306.55
"2022-11-01 00:00:00",1482,1909463.26
"2022-11-02 00:00:00",1485,1910276.21
"2022-11-03 00:00:00",1467,1847191.22
"2022-11-04 00:00:00",1452,1863747.68
"2022-11-05 00:00:00",1438,1843229.1
"2022-11-06 00:00:00",1416,1859457.77
"2022-11-07 00:00:00",1449,1955918.98
"2022-11-08 00:00:00",1467,2020347.69
"2022-11-09 00:00:00",1547,2107928.66
"2022-11-10 00:00:00",1586,2156175.74
"2022-11-11 00:00:00",1561,2189623.61
"2022-11-12 00:00:00",1582,2241740.26
"2022-11-13 00:00:00",1600,2239552.04
"2022-11-14 00:00:00",1645,2272892.55
"2022-11-15 00:00:00",1699,2304501.26
"2022-11-16 00:00:00",1687,2278940.67
"2022-11-17 00:00:00",1767,2366947.12
"2022-11-18 00:00:00",1812,2444330.81
"2022-11-19 00:00:00",1842,2438878.6
"2022-11-20 00:00:00",1852,2401054.39
"2022-11-21 00:00:00",1854,2469342.38
"2022-11-22 00:00:00",1901,2497334.08
"2022-11-23 00:00:00",1919,2499559.35
"2022-11-24 00:00:00",1863,2422741.06
"2022-11-25 00:00:00",1857,2414078.74
"2022-11-26 00:00:00",1831,2376261.37
"2022-11-27 00:00:00",1863,2450513.18
"2022-11-28 00:00:00",1859,2416726.19
"2022-11-29 00:00:00",1934,2487183.34
"2022-11-30 00:00:00",1994,2511430.72
"2022-12-01 00:00:00",2112,2666368.35
"2022-12-02 00:00:00",2435,2830344.8
"2022-12-03 00:00:00",2554,2925482.98
"2022-12-04 00:00:00",2727,3189772.15
"2022-12-05 00:00:00",3579,4272342.49
"2022-12-06 00:00:00",3815,4695451.07
"2022-12-07 00:00:00",3880,4739268.85
"2022-12-08 00:00:00",3878,4732413.83
"2022-12-09 00:00:00",3800,4713175.16
"2022-12-10 00:00:00",4165,5775727.26
"2022-12-11 22:38:24",4237,6023623
