"DateTime","Number of sales","Sales USD"
"2022-02-19 00:00:00",575,153193793.06
"2022-02-20 00:00:00",568,151441605.23
"2022-02-21 00:00:00",550,148570995.78
"2022-02-22 00:00:00",528,144450754.06
"2022-02-23 00:00:00",570,146943424.37
"2022-02-24 00:00:00",479,128677495.13
"2022-02-25 00:00:00",454,121016355.27
"2022-02-26 00:00:00",486,123119051.77
"2022-02-27 00:00:00",468,117357069.79
"2022-02-28 00:00:00",462,115288573.44
"2022-03-01 00:00:00",458,111050609.8
"2022-03-02 00:00:00",445,106861435.23
"2022-03-03 00:00:00",439,105117653.7
"2022-03-04 00:00:00",426,100843974.59
"2022-03-05 00:00:00",414,98531336.34
"2022-03-06 00:00:00",359,96573903.65
"2022-03-07 00:00:00",355,95099756.6
"2022-03-08 00:00:00",355,94350569.21
"2022-03-09 00:00:00",359,94106879.53
"2022-03-10 00:00:00",355,92344108.36
"2022-03-11 00:00:00",395,91899101.79
"2022-03-12 00:00:00",434,100974556.71
"2022-03-13 00:00:00",434,100170958.15
"2022-03-14 00:00:00",429,75174257.31
"2022-03-15 00:00:00",410,70563859.38
"2022-03-16 00:00:00",416,71431935.31
"2022-03-17 00:00:00",428,73704304.89
"2022-03-18 00:00:00",456,79719351.42
"2022-03-19 00:00:00",480,85398699.77
"2022-03-20 00:00:00",488,87222568.42
"2022-03-21 00:00:00",499,89036440.82
"2022-03-22 00:00:00",499,89376495.44
"2022-03-23 00:00:00",551,91861635.37
"2022-03-24 00:00:00",560,93406393.75
"2022-03-25 00:00:00",510,89536818.1
"2022-03-26 00:00:00",502,88253932.94
"2022-03-27 00:00:00",501,88015237.5
"2022-03-28 00:00:00",518,88567827.95
"2022-03-29 00:00:00",494,85354969.81
"2022-03-30 00:00:00",581,93358887.69
"2022-03-31 00:00:00",599,94548257.97
"2022-04-01 00:00:00",598,93486687.8
"2022-04-02 00:00:00",621,96876907.77
"2022-04-03 00:00:00",619,98004860.7
"2022-04-04 00:00:00",730,108029311.71
"2022-04-05 00:00:00",735,109399671.58
"2022-04-06 00:00:00",740,109859846.75
"2022-04-07 00:00:00",739,109910898.54
"2022-04-08 00:00:00",725,107375528.62
"2022-04-09 00:00:00",724,107360063.33
"2022-04-10 00:00:00",673,97801766.32
"2022-04-11 00:00:00",635,88919033.83
"2022-04-12 00:00:00",637,89204185.93
"2022-04-13 00:00:00",646,94005163.68
"2022-04-14 00:00:00",653,95459035.04
"2022-04-15 00:00:00",650,95215865.35
"2022-04-16 00:00:00",638,92829934.37
"2022-04-17 00:00:00",615,87641756.12
"2022-04-18 00:00:00",599,82607955.49
"2022-04-19 00:00:00",590,80626898.73
"2022-04-20 00:00:00",594,82113107.79
"2022-04-21 00:00:00",601,82893250.65
"2022-04-22 00:00:00",564,83332939.12
"2022-04-23 00:00:00",560,82924488.05
"2022-04-24 00:00:00",567,83433276.45
"2022-04-25 00:00:00",595,85924864.13
"2022-04-26 00:00:00",605,87404410.3
"2022-04-27 00:00:00",553,83829455.67
"2022-04-28 00:00:00",564,85340016.7
"2022-04-29 00:00:00",495,78674300.25
"2022-04-30 00:00:00",488,78270523.26
"2022-05-01 00:00:00",484,78201293.06
"2022-05-02 00:00:00",461,74739758.52
"2022-05-03 00:00:00",469,73324520.7
"2022-05-04 00:00:00",362,64491666.97
"2022-05-05 00:00:00",357,62988798.6
"2022-05-06 00:00:00",354,62422830.79
"2022-05-07 00:00:00",353,62062647.61
"2022-05-08 00:00:00",361,62508965.06
"2022-05-09 00:00:00",371,63737279.1
"2022-05-10 00:00:00",380,63703227.08
"2022-05-11 00:00:00",388,63555317.4
"2022-05-12 00:00:00",397,63426617.17
"2022-05-13 00:00:00",398,58569280.06
"2022-05-14 00:00:00",392,57145408.63
"2022-05-15 00:00:00",457,60968289.63
"2022-05-16 00:00:00",460,60861152.3
"2022-05-17 00:00:00",459,60098647.35
"2022-05-18 00:00:00",453,59124568.81
"2022-05-19 00:00:00",455,59072369.43
"2022-05-20 00:00:00",544,59456557.28
"2022-05-21 00:00:00",531,57002515.64
"2022-05-22 00:00:00",513,53044132.62
"2022-05-23 00:00:00",516,52864238.62
"2022-05-24 00:00:00",507,51401454.85
"2022-05-25 00:00:00",474,47959045.87
"2022-05-26 00:00:00",472,46319498.62
"2022-05-27 00:00:00",481,46254620.95
"2022-05-28 00:00:00",471,44225752.85
"2022-05-29 00:00:00",447,41132010.07
"2022-05-30 00:00:00",443,40025237.64
"2022-05-31 00:00:00",449,40014878.05
"2022-06-01 00:00:00",448,38841936.9
"2022-06-02 00:00:00",440,37829856.55
"2022-06-03 00:00:00",437,36344959.7
"2022-06-04 00:00:00",436,36049847.66
"2022-06-05 00:00:00",434,35496358.9
"2022-06-06 00:00:00",433,35129657.69
"2022-06-07 00:00:00",427,34586638.17
"2022-06-08 00:00:00",419,33210477.61
"2022-06-09 00:00:00",419,33170502.04
"2022-06-10 00:00:00",414,32687495.65
"2022-06-11 00:00:00",400,31181432.3
"2022-06-12 00:00:00",397,30671546.81
"2022-06-13 00:00:00",414,31399643.35
"2022-06-14 00:00:00",378,28161834.48
"2022-06-15 00:00:00",390,28335435.83
"2022-06-16 00:00:00",396,28445880.17
"2022-06-17 00:00:00",408,28857128.17
"2022-06-18 00:00:00",499,34543105.34
"2022-06-19 00:00:00",485,38011183.71
"2022-06-20 00:00:00",526,41426914.63
"2022-06-21 00:00:00",539,42596647.62
"2022-06-22 00:00:00",532,41691738.07
"2022-06-23 00:00:00",536,41922462.53
"2022-06-24 00:00:00",546,42683046.72
"2022-06-25 00:00:00",546,42940191.95
"2022-06-26 00:00:00",549,43166225.91
"2022-06-27 00:00:00",550,43233989.19
"2022-06-28 00:00:00",559,44073523.73
"2022-06-29 00:00:00",553,44054838.49
"2022-06-30 00:00:00",549,43640387.1
"2022-07-01 00:00:00",548,43437391.73
"2022-07-02 00:00:00",552,43560742.79
"2022-07-03 00:00:00",757,49217357.78
"2022-07-04 00:00:00",778,49686133.56
"2022-07-05 00:00:00",777,49967690.47
"2022-07-06 00:00:00",777,50115900.37
"2022-07-07 00:00:00",777,50019955.63
"2022-07-08 00:00:00",785,50700628.78
"2022-07-09 00:00:00",825,55379209.45
"2022-07-10 00:00:00",842,57306528.99
"2022-07-11 00:00:00",846,57807236.01
"2022-07-12 00:00:00",884,62087334.17
"2022-07-13 00:00:00",889,62633287.93
"2022-07-14 00:00:00",876,62265520.95
"2022-07-15 00:00:00",888,68196749.24
"2022-07-16 00:00:00",912,72073674.98
"2022-07-17 00:00:00",939,77435218.63
"2022-07-18 00:00:00",858,73020113.09
"2022-07-19 00:00:00",772,65905964.03
"2022-07-20 00:00:00",740,63673469.37
"2022-07-21 00:00:00",731,62834285.49
"2022-07-22 00:00:00",731,62188336.47
"2022-07-23 00:00:00",725,61858808.1
"2022-07-24 00:00:00",717,61406001.8
"2022-07-25 00:00:00",709,60638155.03
"2022-07-26 00:00:00",694,59440177.88
"2022-07-27 00:00:00",695,59563357.27
"2022-07-28 00:00:00",694,59346324.43
"2022-07-29 00:00:00",694,59205436.5
"2022-07-30 00:00:00",690,59070083.32
"2022-07-31 00:00:00",688,59573361.5
"2022-08-01 00:00:00",710,61426779.45
"2022-08-02 00:00:00",755,62007618.81
"2022-08-03 00:00:00",745,63015188.73
"2022-08-04 00:00:00",748,63842829.92
"2022-08-05 00:00:00",755,64297645.25
"2022-08-06 00:00:00",762,65935000.16
"2022-08-07 00:00:00",757,65708304.8
"2022-08-08 00:00:00",709,60556952.23
"2022-08-09 00:00:00",726,59776507.75
"2022-08-10 00:00:00",730,60909453.3
"2022-08-11 00:00:00",684,57011692.54
"2022-08-12 00:00:00",667,56640309.12
"2022-08-13 00:00:00",649,56138556.91
"2022-08-14 00:00:00",624,49812542.58
"2022-08-15 00:00:00",594,46231318.29
"2022-08-16 00:00:00",551,40133568.85
"2022-08-17 00:00:00",542,39062266.17
"2022-08-18 00:00:00",549,43865939.56
"2022-08-19 00:00:00",545,42824335.43
"2022-08-20 00:00:00",545,42659453.59
"2022-08-21 00:00:00",552,42932871.51
"2022-08-22 00:00:00",563,43455613.97
"2022-08-23 00:00:00",564,43416466.44
"2022-08-24 00:00:00",567,43541620.78
"2022-08-25 00:00:00",570,43681146.84
"2022-08-26 00:00:00",583,48085932.27
"2022-08-27 00:00:00",575,47640966.44
"2022-08-28 00:00:00",569,46962653.5
"2022-08-29 00:00:00",572,46953816.08
"2022-08-30 00:00:00",751,51777946.51
"2022-08-31 00:00:00",736,49873228.79
"2022-09-01 00:00:00",486,43551395.3
"2022-09-02 00:00:00",472,41789150.75
"2022-09-03 00:00:00",467,40927303.55
"2022-09-04 00:00:00",474,40666829.51
"2022-09-05 00:00:00",464,38880201.89
"2022-09-06 00:00:00",464,38479753.52
"2022-09-07 00:00:00",469,38753064.28
"2022-09-08 00:00:00",429,36977852.39
"2022-09-09 00:00:00",420,35414807.85
"2022-09-10 00:00:00",416,34154779.52
"2022-09-11 00:00:00",412,32966736.67
"2022-09-12 00:00:00",412,31761697.52
"2022-09-13 00:00:00",409,31713955.82
"2022-09-14 00:00:00",415,31972870.08
"2022-09-15 00:00:00",424,32792706.72
"2022-09-16 00:00:00",420,32037611.65
"2022-09-17 00:00:00",409,26608197.89
"2022-09-18 00:00:00",408,26504481.22
"2022-09-19 00:00:00",408,26475373.61
"2022-09-20 00:00:00",397,25824664.16
"2022-09-21 00:00:00",390,25483688.26
"2022-09-22 00:00:00",390,25628940.71
"2022-09-23 00:00:00",383,25104089.97
"2022-09-24 00:00:00",386,26013555.6
"2022-09-25 00:00:00",368,21080871.76
"2022-09-26 00:00:00",369,21017620.71
"2022-09-27 00:00:00",383,22425828.89
"2022-09-28 00:00:00",532,31687006.35
"2022-09-29 00:00:00",433,28809082.91
"2022-09-30 00:00:00",421,28844669.74
"2022-10-01 00:00:00",444,31268755.64
"2022-10-02 00:00:00",449,31376088.3
"2022-10-03 00:00:00",452,31497419.8
"2022-10-04 00:00:00",441,31514029.49
"2022-10-05 00:00:00",452,32468448.57
"2022-10-06 00:00:00",449,32644978.58
"2022-10-07 00:00:00",445,32287160.96
"2022-10-08 00:00:00",445,32420865.61
"2022-10-09 00:00:00",441,31941494.52
"2022-10-10 00:00:00",438,31766068.01
"2022-10-11 00:00:00",435,31769358.9
"2022-10-12 00:00:00",435,31955744.01
"2022-10-13 00:00:00",437,31503770.04
"2022-10-14 00:00:00",434,31122568.04
"2022-10-15 00:00:00",427,30308080.15
"2022-10-16 00:00:00",427,30226942.45
"2022-10-17 00:00:00",434,30787994.81
"2022-10-18 00:00:00",433,31251439.85
"2022-10-19 00:00:00",430,31062625.75
"2022-10-20 00:00:00",435,31466353.86
"2022-10-21 00:00:00",438,31779911.16
"2022-10-22 00:00:00",445,32085107.31
"2022-10-23 00:00:00",451,32662929.44
"2022-10-24 00:00:00",447,31784724.53
"2022-10-25 00:00:00",453,32285095.93
"2022-10-26 00:00:00",486,34361678.94
"2022-10-27 00:00:00",698,39603016
"2022-10-28 00:00:00",552,30674656.54
"2022-10-29 00:00:00",475,28416696.31
"2022-10-30 00:00:00",470,28021595.29
"2022-10-31 00:00:00",452,26154149.49
"2022-11-01 00:00:00",476,28816541.3
"2022-11-02 00:00:00",476,29016605.17
"2022-11-03 00:00:00",477,29680307.7
"2022-11-04 00:00:00",479,29865074.73
"2022-11-05 00:00:00",474,29129830.57
"2022-11-06 00:00:00",470,28737715.57
"2022-11-07 00:00:00",473,28966749.87
"2022-11-08 00:00:00",486,30295148.69
"2022-11-09 00:00:00",500,31414726.13
"2022-11-10 00:00:00",514,32169828.11
"2022-11-11 00:00:00",515,32312562.43
"2022-11-12 00:00:00",520,32623729.35
"2022-11-13 00:00:00",510,31697692.96
"2022-11-14 00:00:00",519,32445737.17
"2022-11-15 00:00:00",534,33605091.1
"2022-11-16 00:00:00",532,33412357.96
"2022-11-17 00:00:00",536,33143032.1
"2022-11-18 00:00:00",547,33977645.41
"2022-11-19 00:00:00",545,33764775.96
"2022-11-20 00:00:00",543,33521419.5
"2022-11-21 00:00:00",538,33040519.61
"2022-11-22 00:00:00",544,33252381.83
"2022-11-23 00:00:00",546,33586627.69
"2022-11-24 00:00:00",614,35530350.66
"2022-11-25 00:00:00",626,34771574.7
"2022-11-26 00:00:00",407,28504423.2
"2022-11-27 00:00:00",401,28054334.51
"2022-11-28 00:00:00",399,27858732.87
"2022-11-29 00:00:00",413,28586454.24
"2022-11-30 00:00:00",413,28550173.64
"2022-12-01 00:00:00",387,26115743.27
"2022-12-02 00:00:00",390,26257498.89
"2022-12-03 00:00:00",389,25587300.13
"2022-12-04 00:00:00",375,24243959.99
"2022-12-05 00:00:00",376,24291681.13
"2022-12-06 00:00:00",392,25511825.32
"2022-12-07 00:00:00",396,25584515.01
"2022-12-08 00:00:00",390,24778438.88
"2022-12-09 00:00:00",378,23749154.7
"2022-12-10 00:00:00",366,22834402.06
"2022-12-11 22:37:01",370,22865663.54
