DateTime,Cryptopunks,Azuki,Bored Ape Yacht Club,CloneX,Pudgy Penguins
2022-07-28,85513.43577809798,7659.850856055803,39210.930210325045,13648.69678463094,1115.4844754001185
2022-07-29,85310.4272334294,7341.410080246914,39637.13591929958,13716.35921025641,1120.2782242178448
2022-07-30,85608.8164057971,7299.456971214017,39886.0477202473,13619.632298850574,1122.842842654303
2022-07-31,86589.18822674418,7119.497682077264,39603.51689641592,13631.667965367964,1123.2894883587237
2022-08-01,86516.59077464789,7025.170176544767,39889.52093280632,13839.847832783278,1127.554579976985
2022-08-02,82129.2964370861,6839.499955919396,39974.681103174604,13970.637464167585,1122.483587851263
2022-08-03,84584.14594630872,6739.29693088142,39939.694242783706,14032.89723522854,1123.8441178128523
2022-08-04,85351.37689839573,6734.840842911877,40008.171184313724,13890.569898305084,1124.827840112202
2022-08-05,85162.4440397351,6437.516510721248,40219.58456513184,13855.206420454546,1128.5606692803135
2022-08-06,86528.87160104986,6090.386010197578,39920.81568356998,13755.221177829098,1130.7376806722689
2022-08-07,86800.93104359313,5691.915458996327,39275.78368120669,13714.590669800235,1129.2334654877352
2022-08-08,85411.78029619182,5618.486497838172,40489.40659288195,13699.213431603774,1110.8548482384824
2022-08-09,82336.78753443527,5590.838181257706,40652.23412183193,13740.270507674142,1088.636500527426
2022-08-10,83437.60726027397,5546.716884944921,41122.35954966887,13808.984116972477,1110.1796705882352
2022-08-11,83350.42769005848,5580.496728358209,41903.67094679891,13896.294932126697,1185.9090547263681
2022-08-12,84918.00467766117,5523.722891923991,41991.99693577981,13996.344498861048,1227.0522566162572
2022-08-13,86500.08768875193,5473.908656009474,42086.073288807,14010.016321709785,1238.1233738034089
2022-08-14,79827.79259615384,5568.915521077284,41883.82932753888,13996.432404787814,1197.598748169839
2022-08-15,77830.50217171718,5652.434604731679,41856.682306289884,13986.698826040556,1175.2794007858545
2022-08-16,72837.69301270417,5701.92625284738,41836.160739910316,13985.754860215053,1145.1426770503772
2022-08-17,72070.6017896679,5684.990401356698,42202.152340425535,13935.580294759826,1130.6191576152546
2022-08-18,79901.52925318762,5570.153291428572,42276.50410084784,13834.326726057907,1167.99656612529
2022-08-19,78576.76225688073,5487.064146757679,41462.276337108015,13586.199702970296,1163.8622198879552
2022-08-20,78274.22677064221,5468.908028011205,40655.05130528123,13495.361274509803,1224.2457287761852
2022-08-21,77776.94114130434,5519.081844170403,39502.349617107946,13317.695228031145,1368.8717392120075
2022-08-22,77185.81522202486,5548.842518065591,39350.527268020705,13152.362832244009,1487.1105531081744
2022-08-23,76979.55042553191,5217.472545824848,39258.419029968456,13034.355608180838,1489.985243393602
2022-08-24,76792.98197530865,5235.503887254902,38887.76387133612,13066.938726877039,1512.8300344259842
2022-08-25,76633.59094736843,5371.809492945326,39358.18356772761,13222.823663043479,1528.2116260522819
2022-08-26,82480.15826758149,5467.294373663958,39493.16345467783,13104.86988210075,1539.383162804256
2022-08-27,82853.85467826086,5428.433404894805,39541.117223032066,12997.496566523607,1551.5076134380454
2022-08-28,82535.41915641476,5431.205624725997,39117.4725893186,12889.235070575462,1567.2421534475313
2022-08-29,82087.09104895104,5317.203592657343,38672.767733284345,12934.344551148226,1560.09312788906
2022-08-30,68945.33490013315,5221.85043814433,38890.99436429873,12906.921696787149,1563.0230585623092
2022-08-31,67762.53911684782,5124.824249146757,39016.903898181816,12803.738460820896,1557.4145791061146
2022-09-01,89611.9244855967,5126.518234042553,38762.76621848739,12559.264393115942,1561.6408587105623
2022-09-02,88536.33633474576,5134.240249682607,38688.38892831017,12394.05463935886,1566.5623908943965
2022-09-03,87638.76563169164,5103.630583509514,38668.979955190436,12318.329529724933,1567.0724224103183
2022-09-04,85794.99896624472,5074.3421801954955,38204.88137667304,12182.12430944056,1566.5206712747574
2022-09-05,83793.53855603449,5098.857063389391,38236.39993496557,12156.519588336192,1563.8366561181433
2022-09-06,82930.50327586208,5289.399671403197,38143.085403726705,11968.406919900908,1564.736060725036
2022-09-07,82629.13492537313,5254.52582278481,37977.57742097147,11723.890688321733,1583.559438727783
2022-09-08,86195.46011655012,5190.672250437829,37942.7728433642,11592.631015921153,1591.0458545112276
2022-09-09,84320.97107142858,5189.6417013735045,37723.57789019608,11483.741976833977,1582.9940455648423
2022-09-10,82102.83538461539,5065.990157728706,37036.07727308142,11390.650459066565,1547.3055301056095
2022-09-11,80016.35114077671,5085.614440894568,36901.55902249806,11339.510206422017,1546.7296686356433
2022-09-12,77091.49883495146,5054.4655082417585,36696.59121506211,11436.307840735068,1552.2660222994498
2022-09-13,77540.2342787286,4928.919298167189,36383.17089189189,11337.55274294671,1557.764890382929
2022-09-14,77043.06043373494,4847.84249084249,36168.17664579256,11249.6392971246,1569.9093606772733
2022-09-15,77341.28943396226,4803.224523589269,35618.91341856805,11171.66647339158,1587.308140556369
2022-09-16,76280.02773809523,4734.7692606115925,34678.48226180945,11016.607870813397,1586.8132190978324
2022-09-17,65056.718557457214,4698.844537480064,34196.1450258861,10946.221889149103,1580.3766451516062
2022-09-18,64961.9637745098,4654.734440461967,34312.94625100888,10860.82132916341,1561.796668169522
2022-09-19,64890.62159313725,4696.012025660964,34188.70905349794,10788.212310756971,1560.0286453281603
2022-09-20,65049.531889168764,4611.947429906542,34340.00994928149,10802.613435237328,1540.234499696786
2022-09-21,65342.79041025641,4657.341538461538,33751.97773794281,10799.913889340927,1398.7653759765626
2022-09-22,65715.2325897436,4859.504683048433,33415.76141573995,10781.407915980231,1400.5266684592632
2022-09-23,65545.9268146214,4841.43827327863,33363.45085954807,10645.411851239669,1347.1207118055554
2022-09-24,67392.63108808291,4744.346068016813,32613.586794520546,10516.648478991596,1290.9036698578475
2022-09-25,57284.977608695655,4623.653801717408,32360.193139804924,10491.155641247833,1289.2922360987213
2022-09-26,56958.321707317074,4589.8077538220305,32011.70772134203,10410.511898305083,1256.4395121221191
2022-09-27,58553.07804177546,4581.994867291179,32085.387766306896,10341.962409240923,1216.136109580655
2022-09-28,59562.0420112782,4607.065562451513,31722.317257694074,10208.261018675721,1219.665364516129
2022-09-29,66533.67877598152,4680.14726844584,31065.235539733578,10024.306698357821,1205.7434928385417
2022-09-30,68514.65496437054,4764.662974459725,30389.976793229645,9791.512071823205,1217.3359012016022
2022-10-01,70425.12531531532,4742.2876588235295,30523.80462234283,9728.282080599813,1217.5435529411764
2022-10-02,69879.9293986637,4713.2927565867085,30206.576391891893,9701.562776717556,1195.087925325819
2022-10-03,69684.55707964602,4695.665840500391,30079.718259309106,9721.303278846153,1200.3537065910702
2022-10-04,71460.38433106575,4747.370308880309,30005.19443462898,9703.233572778827,1214.260218579235
2022-10-05,71832.85081858408,4717.629193983803,29751.513652058435,9589.087199265381,1215.30782108389
2022-10-06,72705.9656570156,4720.692244504435,30131.434813499112,9666.088218283583,1224.7921090496025
2022-10-07,72555.41788764045,4757.1483024812915,30068.61847541723,9984.299632545932,1214.1735722455203
